GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
searchall,org.molgenis.searchall.controller,SearchAllController,13,0,0,0,4,0,2,0,2,0
searchall,org.molgenis.searchall.controller,SearchAllPluginController,31,0,0,0,6,0,2,0,2,0
searchall,org.molgenis.searchall.service,SearchAllService,0,139,0,2,0,29,0,9,0,8
searchall,org.molgenis.searchall,SearchAllI18nConfig,8,0,0,0,2,0,2,0,2,0
searchall,org.molgenis.searchall.model,AutoValue_EntityTypeResult.Builder,81,100,10,10,10,33,10,10,0,10
searchall,org.molgenis.searchall.model,AutoValue_AttributeResult,80,58,12,8,13,16,12,5,2,5
searchall,org.molgenis.searchall.model,AutoValue_EntityTypeResult,162,119,22,14,21,29,19,11,2,10
searchall,org.molgenis.searchall.model,PackageResult,0,18,0,0,0,3,0,3,0,3
searchall,org.molgenis.searchall.model,AutoValue_Result,46,39,4,4,9,11,6,4,2,4
searchall,org.molgenis.searchall.model,Described,0,22,1,3,0,3,1,4,0,3
searchall,org.molgenis.searchall.model,Result.Builder,0,3,0,0,0,1,0,1,0,1
searchall,org.molgenis.searchall.model,Result,0,7,0,0,0,2,0,2,0,2
searchall,org.molgenis.searchall.model,AutoValue_Result.Builder,40,39,5,5,5,13,5,4,0,4
searchall,org.molgenis.searchall.model,AttributeResult,0,21,0,0,0,3,0,3,0,3
searchall,org.molgenis.searchall.model,EntityTypeResult,0,26,1,7,0,3,1,6,0,3
searchall,org.molgenis.searchall.model,EntityTypeResult.Builder,0,3,0,0,0,1,0,1,0,1
searchall,org.molgenis.searchall.model,AutoValue_PackageResult,80,58,12,8,13,16,12,5,2,5
