GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
Eclipse Ditto :: Signals :: Commands :: Connectivity,org.eclipse.ditto.signals.commands.connectivity.exceptions,ConnectionFailedException,0,39,0,0,0,9,0,4,0,4
Eclipse Ditto :: Signals :: Commands :: Connectivity,org.eclipse.ditto.signals.commands.connectivity.exceptions,ConnectionConflictException,32,0,0,0,8,0,4,0,4,0
Eclipse Ditto :: Signals :: Commands :: Connectivity,org.eclipse.ditto.signals.commands.connectivity.exceptions,ConnectionUnavailableException.Builder,31,0,0,0,7,0,3,0,3,0
Eclipse Ditto :: Signals :: Commands :: Connectivity,org.eclipse.ditto.signals.commands.connectivity.exceptions,ConnectionNotAccessibleException,32,0,0,0,8,0,4,0,4,0
Eclipse Ditto :: Signals :: Commands :: Connectivity,org.eclipse.ditto.signals.commands.connectivity.exceptions,ConnectionUnavailableException,32,0,0,0,8,0,4,0,4,0
Eclipse Ditto :: Signals :: Commands :: Connectivity,org.eclipse.ditto.signals.commands.connectivity.exceptions,ConnectionNotAccessibleException.Builder,31,0,0,0,7,0,3,0,3,0
Eclipse Ditto :: Signals :: Commands :: Connectivity,org.eclipse.ditto.signals.commands.connectivity.exceptions,ConnectionFailedException.Builder,0,31,0,0,0,7,0,3,0,3
Eclipse Ditto :: Signals :: Commands :: Connectivity,org.eclipse.ditto.signals.commands.connectivity.exceptions,ConnectionConflictException.Builder,31,0,0,0,7,0,3,0,3,0
Eclipse Ditto :: Signals :: Commands :: Connectivity,org.eclipse.ditto.signals.commands.connectivity.modify,TestConnection,40,121,0,8,7,24,6,13,6,9
Eclipse Ditto :: Signals :: Commands :: Connectivity,org.eclipse.ditto.signals.commands.connectivity.modify,OpenConnection,36,97,0,8,6,18,5,12,5,8
