GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
PartTwoControlQuestions,ru.aserdyuchenko,FourthQuestion,0,53,0,8,0,15,0,6,0,2
PartTwoControlQuestions,ru.aserdyuchenko,SecondQuestion,5,8,0,0,2,4,0,2,0,2
PartTwoControlQuestions,ru.aserdyuchenko,ThirdQuestion,0,19,0,0,0,3,0,3,0,3
