GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
data-postgresql,org.molgenis.data.postgresql.identifier,EntityTypeRegistryPopulator,30,0,0,0,9,0,2,0,2,0
data-postgresql,org.molgenis.data.postgresql.identifier,AutoValue_AttributeDescription,35,26,3,3,8,9,5,3,2,3
data-postgresql,org.molgenis.data.postgresql.identifier,AttributeDescription,0,8,0,0,0,2,0,2,0,2
data-postgresql,org.molgenis.data.postgresql.identifier,EntityTypeDescription,0,10,0,0,0,2,0,2,0,2
data-postgresql,org.molgenis.data.postgresql.identifier,EntityTypeRegistryImpl,0,351,1,19,0,72,1,37,0,28
data-postgresql,org.molgenis.data.postgresql.identifier,AutoValue_EntityTypeDescription,56,43,6,6,11,13,8,4,2,4
data-postgresql,org.molgenis.data.postgresql,PostgreSqlEntityFactory,6,21,0,0,1,5,1,3,1,3
data-postgresql,org.molgenis.data.postgresql,PostgreSqlRepositoryCollectionDecorator,10,64,0,0,3,18,1,6,1,6
data-postgresql,org.molgenis.data.postgresql,PostgreSqlIdGenerator,0,106,0,8,0,19,0,10,0,6
data-postgresql,org.molgenis.data.postgresql,PostgreSqlQueryUtils,21,62,8,10,4,11,6,11,0,8
data-postgresql,org.molgenis.data.postgresql,PostgreSqlQueryGenerator,648,2149,92,167,111,428,77,130,5,57
data-postgresql,org.molgenis.data.postgresql,PostgreSqlRepository.new BatchingQueryResult() {...},0,62,0,0,0,11,0,2,0,2
data-postgresql,org.molgenis.data.postgresql,PostgreSqlUtils.new Object() {...},20,125,0,0,0,1,0,1,0,1
data-postgresql,org.molgenis.data.postgresql,PostgreSqlRepository.new Object() {...},5,35,0,0,0,1,0,1,0,1
data-postgresql,org.molgenis.data.postgresql,PostgreSqlEntityFactory.new Object() {...},20,125,0,0,0,1,0,1,0,1
data-postgresql,org.molgenis.data.postgresql,PostgreSqlNameGenerator,0,305,0,6,0,42,0,24,0,21
data-postgresql,org.molgenis.data.postgresql,PostgreSqlRepository.BatchJunctionTableAddPreparedStatementSetter,71,12,2,0,14,5,3,1,2,1
data-postgresql,org.molgenis.data.postgresql,PostgreSqlQueryGenerator.ColumnMode,0,24,0,0,0,2,0,1,0,1
data-postgresql,org.molgenis.data.postgresql,PostgreSqlRepository.BatchDeletePreparedStatementSetter,18,0,0,0,6,0,3,0,3,0
data-postgresql,org.molgenis.data.postgresql,PostgreSqlRepository.BatchJunctionTableDeletePreparedStatementSetter,18,0,0,0,6,0,3,0,3,0
data-postgresql,org.molgenis.data.postgresql,PostgreSqlRepository.BatchUpdatePreparedStatementSetter,41,12,2,0,9,5,3,1,2,1
data-postgresql,org.molgenis.data.postgresql,PostgreSqlQueryGenerator.new Object() {...},37,231,0,0,0,2,0,1,0,1
data-postgresql,org.molgenis.data.postgresql,PostgreSqlRepository,834,403,84,20,168,76,73,23,27,15
data-postgresql,org.molgenis.data.postgresql,PostgreSqlRepositoryCollection,862,706,130,110,210,167,116,59,32,23
data-postgresql,org.molgenis.data.postgresql,DatabaseConfig,108,0,8,0,25,0,8,0,4,0
data-postgresql,org.molgenis.data.postgresql,PostgreSqlEntityFactory.EntityMapper,237,176,46,16,51,40,37,11,2,6
data-postgresql,org.molgenis.data.postgresql,PostgreSqlExceptionTranslator,286,721,35,29,58,156,32,27,5,16
data-postgresql,org.molgenis.data.postgresql,PostgreSqlUtils,10,409,2,65,2,79,2,44,0,3
data-postgresql,org.molgenis.data.postgresql,PostgreSqlRepository.BatchAddPreparedStatementSetter,43,0,2,0,12,0,4,0,3,0
data-postgresql,org.molgenis.data.postgresql,PostgreSqlConfiguration,32,0,0,0,6,0,3,0,3,0
data-postgresql,org.molgenis.data.postgresql.transaction,PostgreSqlTransactionManager,266,45,21,1,62,12,26,3,15,3
