GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
DevOpsProject,devopsproject,DataFrame.PrintingType,38,0,0,0,2,0,4,0,4,0
DevOpsProject,devopsproject,DataFrame,1507,0,96,0,257,0,80,0,32,0
DevOpsProject,devopsproject,DataFrame.DataComparator,42,0,4,0,3,0,4,0,2,0
DevOpsProject,devopsproject,DataFrame.new Function() {...},15,0,0,0,2,0,2,0,2,0
DevOpsProject,devopsproject,DataFrameMain,4,0,0,0,2,0,2,0,2,0
DevOpsProject,devopsproject,DataFrame.new Function() {...},20,0,0,0,2,0,2,0,2,0
