GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
bootstrap,org.molgenis.bootstrap,MolgenisBootstrapper,204,0,2,0,59,0,5,0,4,0
bootstrap,org.molgenis.bootstrap,RegistryBootstrapper,145,0,0,0,40,0,3,0,3,0
bootstrap,org.molgenis.bootstrap.populate,GenomeBrowserAttributesPopulator,98,0,8,0,17,0,6,0,2,0
bootstrap,org.molgenis.bootstrap.populate,SystemEntityPopulator,63,0,2,0,18,0,6,0,5,0
bootstrap,org.molgenis.bootstrap.populate,PermissionRegistryImpl,40,103,0,0,6,13,2,2,2,2
bootstrap,org.molgenis.bootstrap.populate,PermissionPopulator,0,52,0,0,0,11,0,5,0,5
bootstrap,org.molgenis.bootstrap.populate,UsersGroupsPopulatorImpl,122,0,2,0,30,0,4,0,3,0
bootstrap,org.molgenis.bootstrap.populate,I18nPopulator,176,0,0,0,29,0,4,0,4,0
bootstrap,org.molgenis.bootstrap.populate,RepositoryPopulator,157,0,6,0,44,0,7,0,4,0
