GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
scripts-core,org.molgenis.script.core,UnknownScriptException,16,0,0,0,8,0,4,0,4,0
scripts-core,org.molgenis.script.core,ScriptException,16,0,0,0,8,0,4,0,4,0
scripts-core,org.molgenis.script.core,ScriptTypeMetaData,32,0,0,0,7,0,2,0,2,0
scripts-core,org.molgenis.script.core,ScriptType,24,0,0,0,10,0,5,0,5,0
scripts-core,org.molgenis.script.core,ScriptRunnerRegistrar,26,0,0,0,9,0,3,0,3,0
scripts-core,org.molgenis.script.core,ScriptRunnerFactory,40,0,2,0,10,0,5,0,4,0
scripts-core,org.molgenis.script.core,ScriptFactory,6,0,0,0,2,0,1,0,1,0
scripts-core,org.molgenis.script.core,ScriptParameter,26,0,0,0,10,0,5,0,5,0
scripts-core,org.molgenis.script.core,GenerateScriptException,16,0,0,0,8,0,4,0,4,0
scripts-core,org.molgenis.script.core,ScriptTypeFactory,6,0,0,0,2,0,1,0,1,0
scripts-core,org.molgenis.script.core,ScriptPackage,20,0,0,0,6,0,2,0,2,0
scripts-core,org.molgenis.script.core,ScriptParameterMetaData,34,0,0,0,7,0,2,0,2,0
scripts-core,org.molgenis.script.core,ScriptTypePopulator,0,67,0,4,0,17,0,7,0,5
scripts-core,org.molgenis.script.core,Script,83,0,6,0,26,0,17,0,14,0
scripts-core,org.molgenis.script.core,ScriptMetaData,108,0,0,0,17,0,2,0,2,0
scripts-core,org.molgenis.script.core,ScriptParameterFactory,6,0,0,0,2,0,1,0,1,0
scripts-core,org.molgenis.script.core,ScriptUtils,19,26,0,0,3,5,0,1,0,1
