GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
settings,org.molgenis.settings.mail,JavaMailPropertyFactory,6,0,0,0,2,0,1,0,1,0
settings,org.molgenis.settings.mail,MailSettingsImpl,42,20,0,0,10,6,6,4,6,4
settings,org.molgenis.settings.mail,JavaMailProperty,33,0,0,0,13,0,7,0,7,0
settings,org.molgenis.settings.mail,MailSettingsImpl.Meta,142,0,0,0,31,0,3,0,3,0
settings,org.molgenis.settings.mail,MailSettingsRepositoryDecorator,0,44,0,6,0,13,0,7,0,4
settings,org.molgenis.settings.mail,MailSettingsRepositoryDecoratorFactory,16,0,0,0,4,0,2,0,2,0
settings,org.molgenis.settings.mail,JavaMailPropertyType,61,0,0,0,18,0,3,0,3,0
settings,org.molgenis.settings.mail,MailPackage,25,0,0,0,8,0,3,0,3,0
settings,org.molgenis.settings,DefaultSettingsEntity.new EntityListener() {...},19,0,0,0,4,0,3,0,3,0
settings,org.molgenis.settings,DefaultSettingsEntity.new EntityListener() {...},19,0,0,0,4,0,3,0,3,0
settings,org.molgenis.settings,DefaultSettingsEntity.new EntityListener() {...},16,0,0,0,4,0,3,0,3,0
settings,org.molgenis.settings,SettingsPopulator,34,0,2,0,11,0,4,0,3,0
settings,org.molgenis.settings,DefaultSettingsEntityType,82,0,4,0,17,0,8,0,6,0
settings,org.molgenis.settings,PropertyType,56,0,0,0,10,0,2,0,2,0
settings,org.molgenis.settings,SettingsPackage,25,0,0,0,8,0,3,0,3,0
settings,org.molgenis.settings,DefaultSettingsEntity,187,38,5,1,39,10,30,5,27,5
settings,org.molgenis.settings,SettingsEntityType,37,0,0,0,9,0,3,0,3,0
