GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
apps,org.molgenis.apps,AppsException,0,4,0,0,0,2,0,1,0,1
apps,org.molgenis.apps,AppInfoDto.Builder,0,3,0,0,0,1,0,1,0,1
apps,org.molgenis.apps,AutoValue_AppInfoDto,104,88,15,13,15,20,14,9,2,7
apps,org.molgenis.apps,AppsController,23,280,0,18,5,58,1,18,1,9
apps,org.molgenis.apps,AutoValue_AppInfoDto.Builder,49,63,6,6,6,21,6,7,0,7
apps,org.molgenis.apps,AppInfoDto,0,7,0,0,0,2,0,2,0,2
apps,org.molgenis.apps.model,AppRepositoryDecoratorFactory,16,0,0,0,4,0,2,0,2,0
apps,org.molgenis.apps.model,App,94,0,0,0,31,0,19,0,19,0
apps,org.molgenis.apps.model,AppFactory,6,0,0,0,2,0,1,0,1,0
apps,org.molgenis.apps.model,AppRepositoryDecorator,147,249,20,22,36,71,18,24,3,18
apps,org.molgenis.apps.model,AppMetaData,156,0,0,0,35,0,2,0,2,0
