GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
rains-redisproxy-client,com.rains.proxy.client.command,RedisProxyHystrixCommand,34,0,0,0,15,0,3,0,3,0
rains-redisproxy-client,com.rains.proxy.client.config,RedisLoadBalancerConfiguration,9,0,0,0,2,0,2,0,2,0
rains-redisproxy-client,com.rains.proxy.client.common,CircuitType,57,0,4,0,20,0,11,0,9,0
rains-redisproxy-client,com.rains.proxy.client.ribbon,RibbonRedisProxyClient.new ServerOperation() {...},12,21,1,1,2,5,1,2,0,2
rains-redisproxy-client,com.rains.proxy.client.ribbon,RibbonRedisProxyClient,4,42,0,0,1,12,0,5,0,5
rains-redisproxy-client,com.rains.proxy.client.redis.data,RedisProxyConnectionFactory,163,0,14,0,40,0,14,0,7,0
rains-redisproxy-client,com.rains.proxy.client.redis,RedsiProxyException,4,0,0,0,2,0,1,0,1,0
