GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
Eclipse Ditto :: Services :: Models :: Things,org.eclipse.ditto.services.models.things.commands.sudo,SudoCommandResponse.JsonFields,24,0,0,0,4,0,2,0,2,0
Eclipse Ditto :: Services :: Models :: Things,org.eclipse.ditto.services.models.things.commands.sudo,SudoCommand,8,0,0,0,4,0,4,0,4,0
Eclipse Ditto :: Services :: Models :: Things,org.eclipse.ditto.services.models.things.commands.sudo,SudoRetrieveThing,61,203,3,17,7,38,8,21,5,14
Eclipse Ditto :: Services :: Models :: Things,org.eclipse.ditto.services.models.things.commands.sudo,SudoCommandResponse,6,0,0,0,3,0,3,0,3,0
Eclipse Ditto :: Services :: Models :: Things,org.eclipse.ditto.services.models.things.commands.sudo,SudoCommandRegistry,2,23,0,0,1,6,1,2,1,2
Eclipse Ditto :: Services :: Models :: Things,org.eclipse.ditto.services.models.things.commands.sudo,SudoCommandResponseRegistry,0,23,0,0,0,6,0,2,0,2
Eclipse Ditto :: Services :: Models :: Things,org.eclipse.ditto.services.models.things.commands.sudo,SudoRetrieveThings,35,190,1,15,3,40,4,20,3,13
Eclipse Ditto :: Services :: Models :: Things,org.eclipse.ditto.services.models.things.commands.sudo,SudoCommand.JsonFields,6,35,0,0,2,4,1,1,1,1
Eclipse Ditto :: Services :: Models :: Things,org.eclipse.ditto.services.models.things.commands.sudo,SudoRetrieveThingResponse,39,138,1,11,5,25,5,17,4,12
Eclipse Ditto :: Services :: Models :: Things,org.eclipse.ditto.services.models.things.commands.sudo,SudoRetrieveThingsResponse,81,162,1,11,11,28,8,18,7,13
Eclipse Ditto :: Services :: Models :: Things,org.eclipse.ditto.services.models.things,ThingsMappingStrategy,59,0,0,0,23,0,7,0,7,0
Eclipse Ditto :: Services :: Models :: Things,org.eclipse.ditto.services.models.things,ThingTag,0,20,0,0,0,6,0,4,0,4
Eclipse Ditto :: Services :: Models :: Things,org.eclipse.ditto.services.models.things,Permission,16,0,0,0,3,0,2,0,2,0
