GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
Eclipse Ditto :: Services :: Policies :: Persistence,org.eclipse.ditto.services.policies.persistence.actors.policy,PolicyPersistenceActor.CheckForActivity,80,9,10,0,11,4,10,1,5,1
Eclipse Ditto :: Services :: Policies :: Persistence,org.eclipse.ditto.services.policies.persistence.actors.policy,PolicyPersistenceActor.DeleteMessagesFailureStrategy,21,9,0,0,4,3,1,1,1,1
Eclipse Ditto :: Services :: Policies :: Persistence,org.eclipse.ditto.services.policies.persistence.actors.policy,PolicyPersistenceActor.RetrieveSubjectStrategy,16,62,1,3,1,14,2,4,1,3
Eclipse Ditto :: Services :: Policies :: Persistence,org.eclipse.ditto.services.policies.persistence.actors.policy,PolicyPersistenceActor.AbstractTakeSnapshotStrategy,0,58,1,3,0,11,1,4,0,3
Eclipse Ditto :: Services :: Policies :: Persistence,org.eclipse.ditto.services.policies.persistence.actors.policy,PolicyPersistenceActor.WithIdReceiveStrategy,0,18,0,0,0,4,0,3,0,3
Eclipse Ditto :: Services :: Policies :: Persistence,org.eclipse.ditto.services.policies.persistence.actors.policy,PolicyPersistenceActor.PolicyNotFoundStrategy,0,29,1,1,0,8,1,2,0,2
Eclipse Ditto :: Services :: Policies :: Persistence,org.eclipse.ditto.services.policies.persistence.actors.policy,PolicyPersistenceActor.TakeSnapshotInternalStrategy,0,16,0,0,0,5,0,2,0,2
Eclipse Ditto :: Services :: Policies :: Persistence,org.eclipse.ditto.services.policies.persistence.actors.policy,PolicyPersistenceActor.ModifyPolicyStrategy,18,51,1,1,1,14,2,4,1,4
Eclipse Ditto :: Services :: Policies :: Persistence,org.eclipse.ditto.services.policies.persistence.actors.policy,PolicyPersistenceActor.RetrieveSubjectsStrategy,43,13,2,0,7,4,3,2,2,2
Eclipse Ditto :: Services :: Policies :: Persistence,org.eclipse.ditto.services.policies.persistence.actors.policy,PolicyPersistenceActor.RetrieveResourcesStrategy,43,13,2,0,6,4,3,2,2,2
Eclipse Ditto :: Services :: Policies :: Persistence,org.eclipse.ditto.services.policies.persistence.actors.policy,PolicyPersistenceActor.CheckForActivityStrategy,81,9,8,0,13,3,6,1,2,1
Eclipse Ditto :: Services :: Policies :: Persistence,org.eclipse.ditto.services.policies.persistence.actors.policy,PolicyPersistenceActor.DeleteSubjectStrategy,30,88,3,3,3,22,4,4,1,4
Eclipse Ditto :: Services :: Policies :: Persistence,org.eclipse.ditto.services.policies.persistence.actors.policy,PolicySupervisorActor.StartChildStrategy,13,0,0,0,5,0,2,0,2,0
Eclipse Ditto :: Services :: Policies :: Persistence,org.eclipse.ditto.services.policies.persistence.actors.policy,PolicyPersistenceActor.CreatePolicyStrategy,13,89,2,2,2,22,2,5,0,5
Eclipse Ditto :: Services :: Policies :: Persistence,org.eclipse.ditto.services.policies.persistence.actors.policy,PolicyPersistenceActor.DeleteMessagesSuccessStrategy,0,18,0,0,0,5,0,2,0,2
Eclipse Ditto :: Services :: Policies :: Persistence,org.eclipse.ditto.services.policies.persistence.actors.policy,PolicyPersistenceActor.ModifySubjectStrategy,24,110,2,4,2,25,3,5,1,4
Eclipse Ditto :: Services :: Policies :: Persistence,org.eclipse.ditto.services.policies.persistence.actors.policy,PolicySupervisorActor.ChildTerminatedStrategy,63,0,0,0,11,0,2,0,2,0
Eclipse Ditto :: Services :: Policies :: Persistence,org.eclipse.ditto.services.policies.persistence.actors.policy,PolicyPersistenceActor.ModifyPolicyEntryStrategy,9,98,0,4,0,20,1,6,1,4
Eclipse Ditto :: Services :: Policies :: Persistence,org.eclipse.ditto.services.policies.persistence.actors.policy,PolicyPersistenceActor.DeletePolicyEntryStrategy,14,82,1,3,1,19,2,6,1,5
Eclipse Ditto :: Services :: Policies :: Persistence,org.eclipse.ditto.services.policies.persistence.actors.policy,PolicyPersistenceActor.DeleteSnapshotFailureStrategy,22,9,0,0,4,3,1,1,1,1
Eclipse Ditto :: Services :: Policies :: Persistence,org.eclipse.ditto.services.policies.persistence.actors.policy,PolicyPersistenceActor,151,1202,4,24,30,254,15,60,11,50
Eclipse Ditto :: Services :: Policies :: Persistence,org.eclipse.ditto.services.policies.persistence.actors.policy,PolicyPersistenceActor.SudoRetrievePolicyStrategy,9,26,0,0,0,6,1,3,1,3
Eclipse Ditto :: Services :: Policies :: Persistence,org.eclipse.ditto.services.policies.persistence.actors.policy,PolicySupervisorActor,178,0,4,0,39,0,11,0,9,0
Eclipse Ditto :: Services :: Policies :: Persistence,org.eclipse.ditto.services.policies.persistence.actors.policy,PolicyPersistenceActor.RetrieveResourceStrategy,16,62,1,3,1,15,2,4,1,3
Eclipse Ditto :: Services :: Policies :: Persistence,org.eclipse.ditto.services.policies.persistence.actors.policy,PolicySupervisorActor.ManualResetStrategy,15,0,0,0,5,0,2,0,2,0
Eclipse Ditto :: Services :: Policies :: Persistence,org.eclipse.ditto.services.policies.persistence.actors.policy,PolicyPersistenceActor.MatchAnyDuringInitializeStrategy,0,48,2,2,0,12,2,2,0,2
Eclipse Ditto :: Services :: Policies :: Persistence,org.eclipse.ditto.services.policies.persistence.actors.policy,PolicySupervisorActor.MatchAnyStrategy,77,0,6,0,14,0,5,0,2,0
Eclipse Ditto :: Services :: Policies :: Persistence,org.eclipse.ditto.services.policies.persistence.actors.policy,PolicyPersistenceActor.SaveSnapshotFailureStrategy,32,9,2,0,6,3,2,1,1,1
Eclipse Ditto :: Services :: Policies :: Persistence,org.eclipse.ditto.services.policies.persistence.actors.policy,PolicyPersistenceActor.RetrievePolicyEntriesStrategy,23,13,0,0,2,4,2,2,2,2
Eclipse Ditto :: Services :: Policies :: Persistence,org.eclipse.ditto.services.policies.persistence.actors.policy,PolicyPersistenceActor.DeleteSnapshotSuccessStrategy,0,22,0,0,0,6,0,2,0,2
Eclipse Ditto :: Services :: Policies :: Persistence,org.eclipse.ditto.services.policies.persistence.actors.policy,PolicyPersistenceActorMailbox,26,0,2,0,6,0,3,0,2,0
Eclipse Ditto :: Services :: Policies :: Persistence,org.eclipse.ditto.services.policies.persistence.actors.policy,PolicyPersistenceActor.RetrievePolicyStrategy,9,26,0,0,0,6,1,3,1,3
Eclipse Ditto :: Services :: Policies :: Persistence,org.eclipse.ditto.services.policies.persistence.actors.policy,PolicyPersistenceActor.SaveSnapshotSuccessStrategy,16,115,3,9,4,28,3,8,0,5
Eclipse Ditto :: Services :: Policies :: Persistence,org.eclipse.ditto.services.policies.persistence.actors.policy,PolicyPersistenceActor.new Creator() {...},0,23,0,0,0,2,0,2,0,2
Eclipse Ditto :: Services :: Policies :: Persistence,org.eclipse.ditto.services.policies.persistence.actors.policy,PolicyPersistenceActor.ModifyResourcesStrategy,84,13,4,0,16,4,5,2,3,2
Eclipse Ditto :: Services :: Policies :: Persistence,org.eclipse.ditto.services.policies.persistence.actors.policy,PolicySupervisorActor.new Creator() {...},52,0,0,0,6,0,5,0,5,0
Eclipse Ditto :: Services :: Policies :: Persistence,org.eclipse.ditto.services.policies.persistence.actors.policy,PolicyPersistenceActor.ModifySubjectsStrategy,85,13,4,0,17,4,5,2,3,2
Eclipse Ditto :: Services :: Policies :: Persistence,org.eclipse.ditto.services.policies.persistence.actors.policy,PolicyPersistenceActor.DeleteResourceStrategy,30,88,3,3,3,22,4,4,1,4
