GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
Eclipse Ditto :: Services :: Utils :: Health Utils,org.eclipse.ditto.services.utils.health.mongo,RetrieveMongoStatusResponse,42,47,0,10,9,7,5,7,5,2
Eclipse Ditto :: Services :: Utils :: Health Utils,org.eclipse.ditto.services.utils.health.mongo,RetrieveMongoStatus,4,0,0,0,1,0,1,0,1,0
Eclipse Ditto :: Services :: Utils :: Health Utils,org.eclipse.ditto.services.utils.health.routes,StatusRoute,73,0,0,0,18,0,6,0,6,0
Eclipse Ditto :: Services :: Utils :: Health Utils,org.eclipse.ditto.services.utils.health,StatusDetailMessage,36,120,1,11,3,27,3,13,2,8
Eclipse Ditto :: Services :: Utils :: Health Utils,org.eclipse.ditto.services.utils.health,RetrieveHealth,4,0,0,0,1,0,1,0,1,0
Eclipse Ditto :: Services :: Utils :: Health Utils,org.eclipse.ditto.services.utils.health,HealthCheckingActorOptions.Builder,0,20,0,0,0,7,0,3,0,3
Eclipse Ditto :: Services :: Utils :: Health Utils,org.eclipse.ditto.services.utils.health,AbstractHealthCheckingActor,80,0,0,0,23,0,10,0,10,0
Eclipse Ditto :: Services :: Utils :: Health Utils,org.eclipse.ditto.services.utils.health,CompositeCachingHealthCheckingActor,224,0,10,0,57,0,18,0,13,0
Eclipse Ditto :: Services :: Utils :: Health Utils,org.eclipse.ditto.services.utils.health,PersistenceHealthCheckingActor.new Creator() {...},13,0,0,0,2,0,2,0,2,0
Eclipse Ditto :: Services :: Utils :: Health Utils,org.eclipse.ditto.services.utils.health,DefaultHealthCheckingActorFactory,26,0,2,0,7,0,3,0,2,0
Eclipse Ditto :: Services :: Utils :: Health Utils,org.eclipse.ditto.services.utils.health,CompositeCachingHealthCheckingActor.new Creator() {...},23,0,0,0,2,0,2,0,2,0
Eclipse Ditto :: Services :: Utils :: Health Utils,org.eclipse.ditto.services.utils.health,HealthRouteSupplier,99,0,10,0,28,0,12,0,7,0
Eclipse Ditto :: Services :: Utils :: Health Utils,org.eclipse.ditto.services.utils.health,StatusInfo.new Object() {...},6,45,0,0,0,2,0,1,0,1
Eclipse Ditto :: Services :: Utils :: Health Utils,org.eclipse.ditto.services.utils.health,PersistenceHealthCheckingActor,44,0,2,0,14,0,6,0,5,0
Eclipse Ditto :: Services :: Utils :: Health Utils,org.eclipse.ditto.services.utils.health,HealthCheckingActorOptions,26,88,0,12,1,18,1,13,1,7
Eclipse Ditto :: Services :: Utils :: Health Utils,org.eclipse.ditto.services.utils.health,StatusInfo.Status,0,81,0,16,0,14,0,12,0,4
Eclipse Ditto :: Services :: Utils :: Health Utils,org.eclipse.ditto.services.utils.health,StatusInfo,112,588,8,42,18,131,11,55,4,36
Eclipse Ditto :: Services :: Utils :: Health Utils,org.eclipse.ditto.services.utils.health,CheckHealth,4,0,0,0,1,0,1,0,1,0
Eclipse Ditto :: Services :: Utils :: Health Utils,org.eclipse.ditto.services.utils.health,StatusDetailMessage.Level,0,41,0,0,0,3,0,2,0,2
Eclipse Ditto :: Services :: Utils :: Health Utils,org.eclipse.ditto.services.utils.health.status,StatusSupplierActor.new Creator() {...},13,0,0,0,2,0,2,0,2,0
Eclipse Ditto :: Services :: Utils :: Health Utils,org.eclipse.ditto.services.utils.health.status,StatusSupplierActor,141,0,0,0,33,0,11,0,11,0
Eclipse Ditto :: Services :: Utils :: Health Utils,org.eclipse.ditto.services.utils.health.status,Status,47,0,0,0,9,0,2,0,2,0
Eclipse Ditto :: Services :: Utils :: Health Utils,org.eclipse.ditto.services.utils.health.cluster,ClusterStatus,310,0,16,0,58,0,22,0,14,0
Eclipse Ditto :: Services :: Utils :: Health Utils,org.eclipse.ditto.services.utils.health.cluster,ClusterRoleStatus,187,0,12,0,32,0,17,0,11,0
