GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
Eclipse Ditto :: Model :: Thing Search,org.eclipse.ditto.model.thingsearch,ImmutableSearchResultBuilder,0,66,0,0,0,18,0,8,0,8
Eclipse Ditto :: Model :: Thing Search,org.eclipse.ditto.model.thingsearch,SearchModelFactory,17,57,0,0,5,14,4,15,4,15
Eclipse Ditto :: Model :: Thing Search,org.eclipse.ditto.model.thingsearch,SearchQuery,3,0,0,0,1,0,1,0,1,0
Eclipse Ditto :: Model :: Thing Search,org.eclipse.ditto.model.thingsearch,ImmutablePropertyFilter,0,173,0,12,0,33,0,16,0,10
Eclipse Ditto :: Model :: Thing Search,org.eclipse.ditto.model.thingsearch,ImmutableSearchQueryBuilder,0,122,0,6,0,25,0,18,0,15
Eclipse Ditto :: Model :: Thing Search,org.eclipse.ditto.model.thingsearch,SearchFilter.Type,0,147,0,0,0,17,0,3,0,3
Eclipse Ditto :: Model :: Thing Search,org.eclipse.ditto.model.thingsearch,ImmutableSortOption,31,91,0,8,7,24,3,14,3,10
Eclipse Ditto :: Model :: Thing Search,org.eclipse.ditto.model.thingsearch,SearchResult,8,10,0,0,1,3,1,3,1,3
Eclipse Ditto :: Model :: Thing Search,org.eclipse.ditto.model.thingsearch,ImmutableSearchProperty,220,247,0,8,24,43,24,26,24,22
Eclipse Ditto :: Model :: Thing Search,org.eclipse.ditto.model.thingsearch,SearchResult.JsonFields,6,56,0,0,2,5,1,1,1,1
Eclipse Ditto :: Model :: Thing Search,org.eclipse.ditto.model.thingsearch,ImmutableSearchResult,25,136,0,12,2,28,2,19,2,13
Eclipse Ditto :: Model :: Thing Search,org.eclipse.ditto.model.thingsearch,ImmutableSearchQueryBuilder.ImmutableSearchQuery,26,99,0,4,1,26,1,10,1,8
Eclipse Ditto :: Model :: Thing Search,org.eclipse.ditto.model.thingsearch,SortOptionEntry.SortOrder,0,37,0,0,0,7,0,3,0,3
Eclipse Ditto :: Model :: Thing Search,org.eclipse.ditto.model.thingsearch,ImmutableLimitOption,4,85,0,10,2,15,1,12,1,7
Eclipse Ditto :: Model :: Thing Search,org.eclipse.ditto.model.thingsearch,ImmutableLogicalFilter,0,170,0,10,0,35,0,16,0,11
Eclipse Ditto :: Model :: Thing Search,org.eclipse.ditto.model.thingsearch,ImmutableSortOptionEntry,6,90,0,10,1,16,1,13,1,8
