GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
Eclipse Ditto :: Signals :: Events :: Policies,org.eclipse.ditto.signals.events.policies,PolicyEvent.JsonFields,6,14,0,0,2,2,1,1,1,1
Eclipse Ditto :: Signals :: Events :: Policies,org.eclipse.ditto.signals.events.policies,ResourcesModified,88,200,1,13,7,36,7,18,6,12
Eclipse Ditto :: Signals :: Events :: Policies,org.eclipse.ditto.signals.events.policies,PolicyEventRegistry,0,88,0,0,0,19,0,2,0,2
Eclipse Ditto :: Signals :: Events :: Policies,org.eclipse.ditto.signals.events.policies,PolicyEntryDeleted,69,144,1,11,6,27,6,16,5,11
Eclipse Ditto :: Signals :: Events :: Policies,org.eclipse.ditto.signals.events.policies,SubjectCreated,92,228,1,13,7,39,7,18,6,12
Eclipse Ditto :: Signals :: Events :: Policies,org.eclipse.ditto.signals.events.policies,ResourceCreated,92,228,1,13,7,39,7,18,6,12
Eclipse Ditto :: Signals :: Events :: Policies,org.eclipse.ditto.signals.events.policies,ResourceModified,92,228,1,13,7,40,7,18,6,12
Eclipse Ditto :: Signals :: Events :: Policies,org.eclipse.ditto.signals.events.policies,PolicyModified,60,142,1,11,6,26,7,16,6,11
Eclipse Ditto :: Signals :: Events :: Policies,org.eclipse.ditto.signals.events.policies,PolicyEntryModified,77,176,1,11,7,33,7,16,6,11
Eclipse Ditto :: Signals :: Events :: Policies,org.eclipse.ditto.signals.events.policies,PolicyEntriesModified,85,167,1,11,13,32,8,17,7,12
Eclipse Ditto :: Signals :: Events :: Policies,org.eclipse.ditto.signals.events.policies,PolicyCreated,54,156,1,11,5,27,6,17,5,12
Eclipse Ditto :: Signals :: Events :: Policies,org.eclipse.ditto.signals.events.policies,SubjectDeleted,86,196,1,13,6,35,6,18,5,12
Eclipse Ditto :: Signals :: Events :: Policies,org.eclipse.ditto.signals.events.policies,PolicyEntryCreated,77,176,1,11,7,33,7,16,6,11
Eclipse Ditto :: Signals :: Events :: Policies,org.eclipse.ditto.signals.events.policies,SubjectModified,92,228,1,13,7,39,7,18,6,12
Eclipse Ditto :: Signals :: Events :: Policies,org.eclipse.ditto.signals.events.policies,PolicyDeleted,48,48,0,0,5,8,5,7,5,7
Eclipse Ditto :: Signals :: Events :: Policies,org.eclipse.ditto.signals.events.policies,SubjectsModified,88,200,1,13,7,35,7,18,6,12
Eclipse Ditto :: Signals :: Events :: Policies,org.eclipse.ditto.signals.events.policies,ResourceDeleted,85,196,1,13,6,34,6,18,5,12
Eclipse Ditto :: Signals :: Events :: Policies,org.eclipse.ditto.signals.events.policies,AbstractPolicyEvent,45,159,1,17,6,26,7,14,6,6
Eclipse Ditto :: Signals :: Events :: Policies,org.eclipse.ditto.signals.events.policies,PolicyEvent,5,7,0,0,2,1,2,1,2,1
