GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
data-row-edit,org.molgenis.datarowedit.controller,DataRowEditController,0,37,0,0,0,8,0,2,0,2
data-row-edit,org.molgenis.datarowedit.controller,DataRowEditI18nConfig,8,0,0,0,2,0,2,0,2,0
