GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
data-cache,org.molgenis.data.cache.l2,L2CacheRepositoryDecorator,9,154,3,7,2,23,4,9,1,7
data-cache,org.molgenis.data.cache.l2,L2Cache,46,156,10,4,10,33,7,12,1,11
data-cache,org.molgenis.data.cache.l2,L2Cache.new CacheLoader() {...},0,67,0,2,0,10,0,6,0,5
data-cache,org.molgenis.data.cache.l3,L3CacheRepositoryDecorator,2,111,3,11,1,18,3,8,0,4
data-cache,org.molgenis.data.cache.l3,L3Cache,29,108,4,2,6,24,3,8,1,7
data-cache,org.molgenis.data.cache.l3,L3Cache.new CacheLoader() {...},0,37,0,0,0,5,0,2,0,2
data-cache,org.molgenis.data.cache.l1,L1Cache,0,147,4,10,0,44,4,13,0,10
data-cache,org.molgenis.data.cache.l1,L1CacheRepositoryDecorator,10,381,11,17,2,82,12,26,1,23
data-cache,org.molgenis.data.cache.utils,EntityHydration,19,181,4,19,2,46,4,17,0,7
data-cache,org.molgenis.data.cache.utils,CombinedEntityCache,0,90,0,2,0,21,0,9,0,8
data-cache,org.molgenis.data.cache.utils,EntityHydration.new Object() {...},20,125,0,0,0,1,0,1,0,1
