signal id;x;y;time;signal state
exampleSignal7;-4717.72973868487;-1707.7232010396222;22770.0;RED
exampleSignal8;-3848.2198604982823;-3209.468547891686;22770.0;GREEN
exampleSignal9;-2516.8981394178213;-4324.453220139291;22770.0;GREEN
exampleSignal6;-5020.0;0.0;22800.0;GREEN
exampleSignal7;-4717.72973868487;-1707.7232010396222;22800.0;GREEN
exampleSignal8;-3848.2198604982823;-3209.468547891686;22800.0;RED
exampleSignal9;-2516.8981394178213;-4324.453220139291;22800.0;RED
exampleSignal6;-5020.0;0.0;22830.0;RED
exampleSignal7;-4717.72973868487;-1707.7232010396222;22830.0;RED
exampleSignal8;-3848.2198604982823;-3209.468547891686;22830.0;GREEN
exampleSignal9;-2516.8981394178213;-4324.453220139291;22830.0;GREEN
exampleSignal6;-5020.0;0.0;22860.0;GREEN
exampleSignal7;-4717.72973868487;-1707.7232010396222;22860.0;GREEN
exampleSignal8;-3848.2198604982823;-3209.468547891686;22860.0;RED
exampleSignal9;-2516.8981394178213;-4324.453220139291;22860.0;RED
exampleSignal6;-5020.0;0.0;22890.0;RED
exampleSignal7;-4717.72973868487;-1707.7232010396222;22890.0;RED
exampleSignal8;-3848.2198604982823;-3209.468547891686;22890.0;GREEN
exampleSignal9;-2516.8981394178213;-4324.453220139291;22890.0;GREEN
exampleSignal6;-5020.0;0.0;22920.0;GREEN
exampleSignal7;-4717.72973868487;-1707.7232010396222;22920.0;GREEN
exampleSignal8;-3848.2198604982823;-3209.468547891686;22920.0;RED
exampleSignal9;-2516.8981394178213;-4324.453220139291;22920.0;RED
exampleSignal6;-5020.0;0.0;22950.0;RED
exampleSignal7;-4717.72973868487;-1707.7232010396222;22950.0;RED
exampleSignal8;-3848.2198604982823;-3209.468547891686;22950.0;GREEN
exampleSignal9;-2516.8981394178213;-4324.453220139291;22950.0;GREEN
exampleSignal6;-5020.0;0.0;22980.0;GREEN
exampleSignal7;-4717.72973868487;-1707.7232010396222;22980.0;GREEN
exampleSignal8;-3848.2198604982823;-3209.468547891686;22980.0;RED
exampleSignal9;-2516.8981394178213;-4324.453220139291;22980.0;RED
exampleSignal6;-5020.0;0.0;23010.0;RED
exampleSignal7;-4717.72973868487;-1707.7232010396222;23010.0;RED
exampleSignal8;-3848.2198604982823;-3209.468547891686;23010.0;GREEN
exampleSignal9;-2516.8981394178213;-4324.453220139291;23010.0;GREEN
exampleSignal6;-5020.0;0.0;23040.0;GREEN
exampleSignal7;-4717.72973868487;-1707.7232010396222;23040.0;GREEN
exampleSignal8;-3848.2198604982823;-3209.468547891686;23040.0;RED
exampleSignal9;-2516.8981394178213;-4324.453220139291;23040.0;RED
exampleSignal6;-5020.0;0.0;23070.0;RED
exampleSignal7;-4717.72973868487;-1707.7232010396222;23070.0;RED
exampleSignal8;-3848.2198604982823;-3209.468547891686;23070.0;GREEN
exampleSignal9;-2516.8981394178213;-4324.453220139291;23070.0;GREEN
exampleSignal6;-5020.0;0.0;23100.0;GREEN
exampleSignal7;-4717.72973868487;-1707.7232010396222;23100.0;GREEN
exampleSignal8;-3848.2198604982823;-3209.468547891686;23100.0;RED
exampleSignal9;-2516.8981394178213;-4324.453220139291;23100.0;RED
exampleSignal6;-5020.0;0.0;23130.0;RED
exampleSignal7;-4717.72973868487;-1707.7232010396222;23130.0;RED
exampleSignal8;-3848.2198604982823;-3209.468547891686;23130.0;GREEN
exampleSignal9;-2516.8981394178213;-4324.453220139291;23130.0;GREEN
exampleSignal6;-5020.0;0.0;23160.0;GREEN
exampleSignal7;-4717.72973868487;-1707.7232010396222;23160.0;GREEN
exampleSignal8;-3848.2198604982823;-3209.468547891686;23160.0;RED
exampleSignal9;-2516.8981394178213;-4324.453220139291;23160.0;RED
exampleSignal6;-5020.0;0.0;23190.0;RED
exampleSignal7;-4717.72973868487;-1707.7232010396222;23190.0;RED
exampleSignal8;-3848.2198604982823;-3209.468547891686;23190.0;GREEN
exampleSignal9;-2516.8981394178213;-4324.453220139291;23190.0;GREEN
exampleSignal6;-5020.0;0.0;23220.0;GREEN
exampleSignal7;-4717.72973868487;-1707.7232010396222;23220.0;GREEN
exampleSignal8;-3848.2198604982823;-3209.468547891686;23220.0;RED
exampleSignal9;-2516.8981394178213;-4324.453220139291;23220.0;RED
exampleSignal6;-5020.0;0.0;23250.0;RED
exampleSignal7;-4717.72973868487;-1707.7232010396222;23250.0;RED
exampleSignal8;-3848.2198604982823;-3209.468547891686;23250.0;GREEN
exampleSignal9;-2516.8981394178213;-4324.453220139291;23250.0;GREEN
exampleSignal6;-5020.0;0.0;23280.0;GREEN
exampleSignal7;-4717.72973868487;-1707.7232010396222;23280.0;GREEN
exampleSignal8;-3848.2198604982823;-3209.468547891686;23280.0;RED
exampleSignal9;-2516.8981394178213;-4324.453220139291;23280.0;RED
exampleSignal6;-5020.0;0.0;23310.0;RED
exampleSignal7;-4717.72973868487;-1707.7232010396222;23310.0;RED
exampleSignal8;-3848.2198604982823;-3209.468547891686;23310.0;GREEN
exampleSignal9;-2516.8981394178213;-4324.453220139291;23310.0;GREEN
exampleSignal6;-5020.0;0.0;23340.0;GREEN
exampleSignal7;-4717.72973868487;-1707.7232010396222;23340.0;GREEN
exampleSignal8;-3848.2198604982823;-3209.468547891686;23340.0;RED
exampleSignal9;-2516.8981394178213;-4324.453220139291;23340.0;RED
exampleSignal6;-5020.0;0.0;23370.0;RED
exampleSignal7;-4717.72973868487;-1707.7232010396222;23370.0;RED
exampleSignal8;-3848.2198604982823;-3209.468547891686;23370.0;GREEN
exampleSignal9;-2516.8981394178213;-4324.453220139291;23370.0;GREEN
exampleSignal6;-5020.0;0.0;23400.0;GREEN
exampleSignal7;-4717.72973868487;-1707.7232010396222;23400.0;GREEN
exampleSignal8;-3848.2198604982823;-3209.468547891686;23400.0;RED
exampleSignal9;-2516.8981394178213;-4324.453220139291;23400.0;RED
exampleSignal6;-5020.0;0.0;23430.0;RED
exampleSignal7;-4717.72973868487;-1707.7232010396222;23430.0;RED
exampleSignal8;-3848.2198604982823;-3209.468547891686;23430.0;GREEN
exampleSignal9;-2516.8981394178213;-4324.453220139291;23430.0;GREEN
exampleSignal6;-5020.0;0.0;23460.0;GREEN
exampleSignal7;-4717.72973868487;-1707.7232010396222;23460.0;GREEN
exampleSignal8;-3848.2198604982823;-3209.468547891686;23460.0;RED
exampleSignal9;-2516.8981394178213;-4324.453220139291;23460.0;RED
exampleSignal6;-5020.0;0.0;23490.0;RED
exampleSignal7;-4717.72973868487;-1707.7232010396222;23490.0;RED
exampleSignal8;-3848.2198604982823;-3209.468547891686;23490.0;GREEN
exampleSignal9;-2516.8981394178213;-4324.453220139291;23490.0;GREEN
exampleSignal6;-5020.0;0.0;23520.0;GREEN
exampleSignal7;-4717.72973868487;-1707.7232010396222;23520.0;GREEN
exampleSignal8;-3848.2198604982823;-3209.468547891686;23520.0;RED
exampleSignal9;-2516.8981394178213;-4324.453220139291;23520.0;RED
exampleSignal6;-5020.0;0.0;23550.0;RED
exampleSignal7;-4717.72973868487;-1707.7232010396222;23550.0;RED
exampleSignal8;-3848.2198604982823;-3209.468547891686;23550.0;GREEN
exampleSignal9;-2516.8981394178213;-4324.453220139291;23550.0;GREEN
exampleSignal6;-5020.0;0.0;23580.0;GREEN
exampleSignal7;-4717.72973868487;-1707.7232010396222;23580.0;GREEN
exampleSignal8;-3848.2198604982823;-3209.468547891686;23580.0;RED
exampleSignal9;-2516.8981394178213;-4324.453220139291;23580.0;RED
exampleSignal6;-5020.0;0.0;23610.0;RED
exampleSignal7;-4717.72973868487;-1707.7232010396222;23610.0;RED
exampleSignal8;-3848.2198604982823;-3209.468547891686;23610.0;GREEN
exampleSignal9;-2516.8981394178213;-4324.453220139291;23610.0;GREEN
exampleSignal6;-5020.0;0.0;23640.0;GREEN
exampleSignal7;-4717.72973868487;-1707.7232010396222;23640.0;GREEN
exampleSignal8;-3848.2198604982823;-3209.468547891686;23640.0;RED
exampleSignal9;-2516.8981394178213;-4324.453220139291;23640.0;RED
exampleSignal6;-5020.0;0.0;23670.0;RED
exampleSignal7;-4717.72973868487;-1707.7232010396222;23670.0;RED
exampleSignal8;-3848.2198604982823;-3209.468547891686;23670.0;GREEN
exampleSignal9;-2516.8981394178213;-4324.453220139291;23670.0;GREEN
exampleSignal6;-5020.0;0.0;23700.0;GREEN
exampleSignal7;-4717.72973868487;-1707.7232010396222;23700.0;GREEN
exampleSignal8;-3848.2198604982823;-3209.468547891686;23700.0;RED
exampleSignal9;-2516.8981394178213;-4324.453220139291;23700.0;RED
exampleSignal6;-5020.0;0.0;23730.0;RED
exampleSignal7;-4717.72973868487;-1707.7232010396222;23730.0;RED
exampleSignal8;-3848.2198604982823;-3209.468547891686;23730.0;GREEN
exampleSignal9;-2516.8981394178213;-4324.453220139291;23730.0;GREEN
exampleSignal6;-5020.0;0.0;23760.0;GREEN
exampleSignal7;-4717.72973868487;-1707.7232010396222;23760.0;GREEN
exampleSignal8;-3848.2198604982823;-3209.468547891686;23760.0;RED
exampleSignal9;-2516.8981394178213;-4324.453220139291;23760.0;RED
exampleSignal6;-5020.0;0.0;23790.0;RED
exampleSignal7;-4717.72973868487;-1707.7232010396222;23790.0;RED
exampleSignal8;-3848.2198604982823;-3209.468547891686;23790.0;GREEN
exampleSignal9;-2516.8981394178213;-4324.453220139291;23790.0;GREEN
exampleSignal6;-5020.0;0.0;23820.0;GREEN
exampleSignal7;-4717.72973868487;-1707.7232010396222;23820.0;GREEN
exampleSignal8;-3848.2198604982823;-3209.468547891686;23820.0;RED
exampleSignal9;-2516.8981394178213;-4324.453220139291;23820.0;RED
exampleSignal6;-5020.0;0.0;23850.0;RED
exampleSignal7;-4717.72973868487;-1707.7232010396222;23850.0;RED
exampleSignal8;-3848.2198604982823;-3209.468547891686;23850.0;GREEN
exampleSignal9;-2516.8981394178213;-4324.453220139291;23850.0;GREEN
exampleSignal6;-5020.0;0.0;23880.0;GREEN
exampleSignal7;-4717.72973868487;-1707.7232010396222;23880.0;GREEN
exampleSignal8;-3848.2198604982823;-3209.468547891686;23880.0;RED
exampleSignal9;-2516.8981394178213;-4324.453220139291;23880.0;RED
exampleSignal6;-5020.0;0.0;23910.0;RED
exampleSignal7;-4717.72973868487;-1707.7232010396222;23910.0;RED
exampleSignal8;-3848.2198604982823;-3209.468547891686;23910.0;GREEN
exampleSignal9;-2516.8981394178213;-4324.453220139291;23910.0;GREEN
exampleSignal6;-5020.0;0.0;23940.0;GREEN
exampleSignal7;-4717.72973868487;-1707.7232010396222;23940.0;GREEN
exampleSignal8;-3848.2198604982823;-3209.468547891686;23940.0;RED
exampleSignal9;-2516.8981394178213;-4324.453220139291;23940.0;RED
exampleSignal6;-5020.0;0.0;23970.0;RED
exampleSignal7;-4717.72973868487;-1707.7232010396222;23970.0;RED
exampleSignal8;-3848.2198604982823;-3209.468547891686;23970.0;GREEN
exampleSignal9;-2516.8981394178213;-4324.453220139291;23970.0;GREEN
exampleSignal6;-5020.0;0.0;24000.0;GREEN
exampleSignal7;-4717.72973868487;-1707.7232010396222;24000.0;GREEN
exampleSignal8;-3848.2198604982823;-3209.468547891686;24000.0;RED
exampleSignal9;-2516.8981394178213;-4324.453220139291;24000.0;RED
exampleSignal6;-5020.0;0.0;24030.0;RED
exampleSignal7;-4717.72973868487;-1707.7232010396222;24030.0;RED
exampleSignal8;-3848.2198604982823;-3209.468547891686;24030.0;GREEN
exampleSignal9;-2516.8981394178213;-4324.453220139291;24030.0;GREEN
exampleSignal6;-5020.0;0.0;24060.0;GREEN
exampleSignal7;-4717.72973868487;-1707.7232010396222;24060.0;GREEN
exampleSignal8;-3848.2198604982823;-3209.468547891686;24060.0;RED
exampleSignal9;-2516.8981394178213;-4324.453220139291;24060.0;RED
exampleSignal6;-5020.0;0.0;24090.0;RED
exampleSignal7;-4717.72973868487;-1707.7232010396222;24090.0;RED
exampleSignal8;-3848.2198604982823;-3209.468547891686;24090.0;GREEN
exampleSignal9;-2516.8981394178213;-4324.453220139291;24090.0;GREEN
exampleSignal6;-5020.0;0.0;24120.0;GREEN
exampleSignal7;-4717.72973868487;-1707.7232010396222;24120.0;GREEN
exampleSignal8;-3848.2198604982823;-3209.468547891686;24120.0;RED
exampleSignal9;-2516.8981394178213;-4324.453220139291;24120.0;RED
exampleSignal6;-5020.0;0.0;24150.0;RED
exampleSignal7;-4717.72973868487;-1707.7232010396222;24150.0;RED
exampleSignal8;-3848.2198604982823;-3209.468547891686;24150.0;GREEN
exampleSignal9;-2516.8981394178213;-4324.453220139291;24150.0;GREEN
exampleSignal6;-5020.0;0.0;24180.0;GREEN
exampleSignal7;-4717.72973868487;-1707.7232010396222;24180.0;GREEN
exampleSignal8;-3848.2198604982823;-3209.468547891686;24180.0;RED
exampleSignal9;-2516.8981394178213;-4324.453220139291;24180.0;RED
exampleSignal6;-5020.0;0.0;24210.0;RED
exampleSignal7;-4717.72973868487;-1707.7232010396222;24210.0;RED
exampleSignal8;-3848.2198604982823;-3209.468547891686;24210.0;GREEN
exampleSignal9;-2516.8981394178213;-4324.453220139291;24210.0;GREEN
exampleSignal6;-5020.0;0.0;24240.0;GREEN
exampleSignal7;-4717.72973868487;-1707.7232010396222;24240.0;GREEN
exampleSignal8;-3848.2198604982823;-3209.468547891686;24240.0;RED
exampleSignal9;-2516.8981394178213;-4324.453220139291;24240.0;RED
exampleSignal6;-5020.0;0.0;24270.0;RED
exampleSignal7;-4717.72973868487;-1707.7232010396222;24270.0;RED
exampleSignal8;-3848.2198604982823;-3209.468547891686;24270.0;GREEN
exampleSignal9;-2516.8981394178213;-4324.453220139291;24270.0;GREEN
exampleSignal6;-5020.0;0.0;24300.0;GREEN
exampleSignal7;-4717.72973868487;-1707.7232010396222;24300.0;GREEN
exampleSignal8;-3848.2198604982823;-3209.468547891686;24300.0;RED
exampleSignal9;-2516.8981394178213;-4324.453220139291;24300.0;RED
exampleSignal6;-5020.0;0.0;24330.0;RED
exampleSignal7;-4717.72973868487;-1707.7232010396222;24330.0;RED
exampleSignal8;-3848.2198604982823;-3209.468547891686;24330.0;GREEN
exampleSignal9;-2516.8981394178213;-4324.453220139291;24330.0;GREEN
exampleSignal6;-5020.0;0.0;24360.0;GREEN
exampleSignal7;-4717.72973868487;-1707.7232010396222;24360.0;GREEN
exampleSignal8;-3848.2198604982823;-3209.468547891686;24360.0;RED
exampleSignal9;-2516.8981394178213;-4324.453220139291;24360.0;RED
exampleSignal6;-5020.0;0.0;24390.0;RED
exampleSignal7;-4717.72973868487;-1707.7232010396222;24390.0;RED
exampleSignal8;-3848.2198604982823;-3209.468547891686;24390.0;GREEN
exampleSignal9;-2516.8981394178213;-4324.453220139291;24390.0;GREEN
exampleSignal6;-5020.0;0.0;24420.0;GREEN
exampleSignal7;-4717.72973868487;-1707.7232010396222;24420.0;GREEN
exampleSignal8;-3848.2198604982823;-3209.468547891686;24420.0;RED
exampleSignal9;-2516.8981394178213;-4324.453220139291;24420.0;RED
exampleSignal6;-5020.0;0.0;24450.0;RED
exampleSignal7;-4717.72973868487;-1707.7232010396222;24450.0;RED
exampleSignal8;-3848.2198604982823;-3209.468547891686;24450.0;GREEN
exampleSignal9;-2516.8981394178213;-4324.453220139291;24450.0;GREEN
exampleSignal6;-5020.0;0.0;24480.0;GREEN
exampleSignal7;-4717.72973868487;-1707.7232010396222;24480.0;GREEN
exampleSignal8;-3848.2198604982823;-3209.468547891686;24480.0;RED
exampleSignal9;-2516.8981394178213;-4324.453220139291;24480.0;RED
exampleSignal6;-5020.0;0.0;24510.0;RED
exampleSignal7;-4717.72973868487;-1707.7232010396222;24510.0;RED
exampleSignal8;-3848.2198604982823;-3209.468547891686;24510.0;GREEN
exampleSignal9;-2516.8981394178213;-4324.453220139291;24510.0;GREEN
exampleSignal6;-5020.0;0.0;24540.0;GREEN
exampleSignal7;-4717.72973868487;-1707.7232010396222;24540.0;GREEN
exampleSignal8;-3848.2198604982823;-3209.468547891686;24540.0;RED
exampleSignal9;-2516.8981394178213;-4324.453220139291;24540.0;RED
exampleSignal6;-5020.0;0.0;24570.0;RED
exampleSignal7;-4717.72973868487;-1707.7232010396222;24570.0;RED
exampleSignal8;-3848.2198604982823;-3209.468547891686;24570.0;GREEN
exampleSignal9;-2516.8981394178213;-4324.453220139291;24570.0;GREEN
exampleSignal6;-5020.0;0.0;24600.0;GREEN
exampleSignal7;-4717.72973868487;-1707.7232010396222;24600.0;GREEN
exampleSignal8;-3848.2198604982823;-3209.468547891686;24600.0;RED
exampleSignal9;-2516.8981394178213;-4324.453220139291;24600.0;RED
exampleSignal6;-5020.0;0.0;24630.0;RED
exampleSignal7;-4717.72973868487;-1707.7232010396222;24630.0;RED
exampleSignal8;-3848.2198604982823;-3209.468547891686;24630.0;GREEN
exampleSignal9;-2516.8981394178213;-4324.453220139291;24630.0;GREEN
exampleSignal6;-5020.0;0.0;24660.0;GREEN
exampleSignal7;-4717.72973868487;-1707.7232010396222;24660.0;GREEN
exampleSignal8;-3848.2198604982823;-3209.468547891686;24660.0;RED
exampleSignal9;-2516.8981394178213;-4324.453220139291;24660.0;RED
exampleSignal6;-5020.0;0.0;24690.0;RED
exampleSignal7;-4717.72973868487;-1707.7232010396222;24690.0;RED
exampleSignal8;-3848.2198604982823;-3209.468547891686;24690.0;GREEN
exampleSignal9;-2516.8981394178213;-4324.453220139291;24690.0;GREEN
exampleSignal6;-5020.0;0.0;24720.0;GREEN
exampleSignal7;-4717.72973868487;-1707.7232010396222;24720.0;GREEN
exampleSignal8;-3848.2198604982823;-3209.468547891686;24720.0;RED
exampleSignal9;-2516.8981394178213;-4324.453220139291;24720.0;RED
exampleSignal6;-5020.0;0.0;24750.0;RED
exampleSignal7;-4717.72973868487;-1707.7232010396222;24750.0;RED
exampleSignal8;-3848.2198604982823;-3209.468547891686;24750.0;GREEN
exampleSignal9;-2516.8981394178213;-4324.453220139291;24750.0;GREEN
exampleSignal6;-5020.0;0.0;24780.0;GREEN
exampleSignal7;-4717.72973868487;-1707.7232010396222;24780.0;GREEN
exampleSignal8;-3848.2198604982823;-3209.468547891686;24780.0;RED
exampleSignal9;-2516.8981394178213;-4324.453220139291;24780.0;RED
exampleSignal6;-5020.0;0.0;24810.0;RED
exampleSignal7;-4717.72973868487;-1707.7232010396222;24810.0;RED
exampleSignal8;-3848.2198604982823;-3209.468547891686;24810.0;GREEN
exampleSignal9;-2516.8981394178213;-4324.453220139291;24810.0;GREEN
exampleSignal6;-5020.0;0.0;24840.0;GREEN
exampleSignal7;-4717.72973868487;-1707.7232010396222;24840.0;GREEN
exampleSignal8;-3848.2198604982823;-3209.468547891686;24840.0;RED
exampleSignal9;-2516.8981394178213;-4324.453220139291;24840.0;RED
exampleSignal6;-5020.0;0.0;24870.0;RED
exampleSignal7;-4717.72973868487;-1707.7232010396222;24870.0;RED
exampleSignal8;-3848.2198604982823;-3209.468547891686;24870.0;GREEN
exampleSignal9;-2516.8981394178213;-4324.453220139291;24870.0;GREEN
exampleSignal6;-5020.0;0.0;24900.0;GREEN
exampleSignal7;-4717.72973868487;-1707.7232010396222;24900.0;GREEN
exampleSignal8;-3848.2198604982823;-3209.468547891686;24900.0;RED
exampleSignal9;-2516.8981394178213;-4324.453220139291;24900.0;RED
exampleSignal6;-5020.0;0.0;24930.0;RED
exampleSignal7;-4717.72973868487;-1707.7232010396222;24930.0;RED
exampleSignal8;-3848.2198604982823;-3209.468547891686;24930.0;GREEN
exampleSignal9;-2516.8981394178213;-4324.453220139291;24930.0;GREEN
exampleSignal6;-5020.0;0.0;24960.0;GREEN
exampleSignal7;-4717.72973868487;-1707.7232010396222;24960.0;GREEN
exampleSignal8;-3848.2198604982823;-3209.468547891686;24960.0;RED
exampleSignal9;-2516.8981394178213;-4324.453220139291;24960.0;RED
exampleSignal6;-5020.0;0.0;24990.0;RED
exampleSignal7;-4717.72973868487;-1707.7232010396222;24990.0;RED
exampleSignal8;-3848.2198604982823;-3209.468547891686;24990.0;GREEN
exampleSignal9;-2516.8981394178213;-4324.453220139291;24990.0;GREEN
exampleSignal6;-5020.0;0.0;25020.0;GREEN
exampleSignal7;-4717.72973868487;-1707.7232010396222;25020.0;GREEN
exampleSignal8;-3848.2198604982823;-3209.468547891686;25020.0;RED
exampleSignal9;-2516.8981394178213;-4324.453220139291;25020.0;RED
exampleSignal6;-5020.0;0.0;25050.0;RED
exampleSignal7;-4717.72973868487;-1707.7232010396222;25050.0;RED
exampleSignal8;-3848.2198604982823;-3209.468547891686;25050.0;GREEN
exampleSignal9;-2516.8981394178213;-4324.453220139291;25050.0;GREEN
exampleSignal6;-5020.0;0.0;25080.0;GREEN
exampleSignal7;-4717.72973868487;-1707.7232010396222;25080.0;GREEN
exampleSignal8;-3848.2198604982823;-3209.468547891686;25080.0;RED
exampleSignal9;-2516.8981394178213;-4324.453220139291;25080.0;RED
exampleSignal6;-5020.0;0.0;25110.0;RED
exampleSignal7;-4717.72973868487;-1707.7232010396222;25110.0;RED
exampleSignal8;-3848.2198604982823;-3209.468547891686;25110.0;GREEN
exampleSignal9;-2516.8981394178213;-4324.453220139291;25110.0;GREEN
exampleSignal6;-5020.0;0.0;25140.0;GREEN
exampleSignal7;-4717.72973868487;-1707.7232010396222;25140.0;GREEN
exampleSignal8;-3848.2198604982823;-3209.468547891686;25140.0;RED
exampleSignal9;-2516.8981394178213;-4324.453220139291;25140.0;RED
exampleSignal6;-5020.0;0.0;25170.0;RED
exampleSignal7;-4717.72973868487;-1707.7232010396222;25170.0;RED
exampleSignal8;-3848.2198604982823;-3209.468547891686;25170.0;GREEN
exampleSignal9;-2516.8981394178213;-4324.453220139291;25170.0;GREEN
exampleSignal6;-5020.0;0.0;25200.0;GREEN
exampleSignal7;-4717.72973868487;-1707.7232010396222;25200.0;GREEN
exampleSignal8;-3848.2198604982823;-3209.468547891686;25200.0;RED
exampleSignal9;-2516.8981394178213;-4324.453220139291;25200.0;RED
exampleSignal6;-5020.0;0.0;25230.0;RED
exampleSignal7;-4717.72973868487;-1707.7232010396222;25230.0;RED
exampleSignal8;-3848.2198604982823;-3209.468547891686;25230.0;GREEN
exampleSignal9;-2516.8981394178213;-4324.453220139291;25230.0;GREEN
exampleSignal6;-5020.0;0.0;25260.0;GREEN
exampleSignal7;-4717.72973868487;-1707.7232010396222;25260.0;GREEN
exampleSignal8;-3848.2198604982823;-3209.468547891686;25260.0;RED
exampleSignal9;-2516.8981394178213;-4324.453220139291;25260.0;RED
exampleSignal6;-5020.0;0.0;25290.0;RED
exampleSignal7;-4717.72973868487;-1707.7232010396222;25290.0;RED
exampleSignal8;-3848.2198604982823;-3209.468547891686;25290.0;GREEN
exampleSignal9;-2516.8981394178213;-4324.453220139291;25290.0;GREEN
exampleSignal6;-5020.0;0.0;25320.0;GREEN
exampleSignal7;-4717.72973868487;-1707.7232010396222;25320.0;GREEN
exampleSignal8;-3848.2198604982823;-3209.468547891686;25320.0;RED
exampleSignal9;-2516.8981394178213;-4324.453220139291;25320.0;RED
exampleSignal6;-5020.0;0.0;25350.0;RED
exampleSignal7;-4717.72973868487;-1707.7232010396222;25350.0;RED
exampleSignal8;-3848.2198604982823;-3209.468547891686;25350.0;GREEN
exampleSignal9;-2516.8981394178213;-4324.453220139291;25350.0;GREEN
exampleSignal6;-5020.0;0.0;25380.0;GREEN
exampleSignal7;-4717.72973868487;-1707.7232010396222;25380.0;GREEN
exampleSignal8;-3848.2198604982823;-3209.468547891686;25380.0;RED
exampleSignal9;-2516.8981394178213;-4324.453220139291;25380.0;RED
exampleSignal6;-5020.0;0.0;25410.0;RED
exampleSignal7;-4717.72973868487;-1707.7232010396222;25410.0;RED
exampleSignal8;-3848.2198604982823;-3209.468547891686;25410.0;GREEN
exampleSignal9;-2516.8981394178213;-4324.453220139291;25410.0;GREEN
exampleSignal6;-5020.0;0.0;25440.0;GREEN
exampleSignal7;-4717.72973868487;-1707.7232010396222;25440.0;GREEN
exampleSignal8;-3848.2198604982823;-3209.468547891686;25440.0;RED
exampleSignal9;-2516.8981394178213;-4324.453220139291;25440.0;RED
exampleSignal6;-5020.0;0.0;25470.0;RED
exampleSignal7;-4717.72973868487;-1707.7232010396222;25470.0;RED
exampleSignal8;-3848.2198604982823;-3209.468547891686;25470.0;GREEN
exampleSignal9;-2516.8981394178213;-4324.453220139291;25470.0;GREEN
exampleSignal6;-5020.0;0.0;25500.0;GREEN
exampleSignal7;-4717.72973868487;-1707.7232010396222;25500.0;GREEN
exampleSignal8;-3848.2198604982823;-3209.468547891686;25500.0;RED
exampleSignal9;-2516.8981394178213;-4324.453220139291;25500.0;RED
exampleSignal6;-5020.0;0.0;25530.0;RED
exampleSignal7;-4717.72973868487;-1707.7232010396222;25530.0;RED
exampleSignal8;-3848.2198604982823;-3209.468547891686;25530.0;GREEN
exampleSignal9;-2516.8981394178213;-4324.453220139291;25530.0;GREEN
exampleSignal6;-5020.0;0.0;25560.0;GREEN
exampleSignal7;-4717.72973868487;-1707.7232010396222;25560.0;GREEN
exampleSignal8;-3848.2198604982823;-3209.468547891686;25560.0;RED
exampleSignal9;-2516.8981394178213;-4324.453220139291;25560.0;RED
exampleSignal6;-5020.0;0.0;25590.0;RED
exampleSignal7;-4717.72973868487;-1707.7232010396222;25590.0;RED
exampleSignal8;-3848.2198604982823;-3209.468547891686;25590.0;GREEN
exampleSignal9;-2516.8981394178213;-4324.453220139291;25590.0;GREEN
exampleSignal6;-5020.0;0.0;25620.0;GREEN
exampleSignal7;-4717.72973868487;-1707.7232010396222;25620.0;GREEN
exampleSignal8;-3848.2198604982823;-3209.468547891686;25620.0;RED
exampleSignal9;-2516.8981394178213;-4324.453220139291;25620.0;RED
exampleSignal6;-5020.0;0.0;25650.0;RED
exampleSignal7;-4717.72973868487;-1707.7232010396222;25650.0;RED
exampleSignal8;-3848.2198604982823;-3209.468547891686;25650.0;GREEN
exampleSignal9;-2516.8981394178213;-4324.453220139291;25650.0;GREEN
exampleSignal6;-5020.0;0.0;25680.0;GREEN
exampleSignal7;-4717.72973868487;-1707.7232010396222;25680.0;GREEN
exampleSignal8;-3848.2198604982823;-3209.468547891686;25680.0;RED
exampleSignal9;-2516.8981394178213;-4324.453220139291;25680.0;RED
exampleSignal6;-5020.0;0.0;25710.0;RED
exampleSignal7;-4717.72973868487;-1707.7232010396222;25710.0;RED
exampleSignal8;-3848.2198604982823;-3209.468547891686;25710.0;GREEN
exampleSignal9;-2516.8981394178213;-4324.453220139291;25710.0;GREEN
exampleSignal6;-5020.0;0.0;25740.0;GREEN
exampleSignal7;-4717.72973868487;-1707.7232010396222;25740.0;GREEN
exampleSignal8;-3848.2198604982823;-3209.468547891686;25740.0;RED
exampleSignal9;-2516.8981394178213;-4324.453220139291;25740.0;RED
exampleSignal6;-5020.0;0.0;25770.0;RED
exampleSignal7;-4717.72973868487;-1707.7232010396222;25770.0;RED
exampleSignal8;-3848.2198604982823;-3209.468547891686;25770.0;GREEN
exampleSignal9;-2516.8981394178213;-4324.453220139291;25770.0;GREEN
exampleSignal6;-5020.0;0.0;25800.0;GREEN
exampleSignal7;-4717.72973868487;-1707.7232010396222;25800.0;GREEN
exampleSignal8;-3848.2198604982823;-3209.468547891686;25800.0;RED
exampleSignal9;-2516.8981394178213;-4324.453220139291;25800.0;RED
exampleSignal6;-5020.0;0.0;25830.0;RED
exampleSignal7;-4717.72973868487;-1707.7232010396222;25830.0;RED
exampleSignal8;-3848.2198604982823;-3209.468547891686;25830.0;GREEN
exampleSignal9;-2516.8981394178213;-4324.453220139291;25830.0;GREEN
exampleSignal6;-5020.0;0.0;25860.0;GREEN
exampleSignal7;-4717.72973868487;-1707.7232010396222;25860.0;GREEN
exampleSignal8;-3848.2198604982823;-3209.468547891686;25860.0;RED
