GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
Eclipse Ditto :: Services :: Gateway :: Endpoints,org.eclipse.ditto.services.gateway.endpoints.routes.things,FeaturesRoute,0,657,0,0,0,104,0,53,0,53
Eclipse Ditto :: Services :: Gateway :: Endpoints,org.eclipse.ditto.services.gateway.endpoints.routes.things,MessagesRoute,67,601,13,13,10,103,11,40,1,37
Eclipse Ditto :: Services :: Gateway :: Endpoints,org.eclipse.ditto.services.gateway.endpoints.routes.things,ThingsRoute,659,310,8,2,127,41,61,22,57,21
Eclipse Ditto :: Services :: Gateway :: Endpoints,org.eclipse.ditto.services.gateway.endpoints.routes.things,ThingsParameter,0,37,0,0,0,7,0,3,0,3
Eclipse Ditto :: Services :: Gateway :: Endpoints,org.eclipse.ditto.services.gateway.endpoints.routes.thingsearch,ThingSearchParameter,0,59,0,0,0,9,0,3,0,3
Eclipse Ditto :: Services :: Gateway :: Endpoints,org.eclipse.ditto.services.gateway.endpoints.routes.thingsearch,ThingSearchRoute,60,133,2,0,8,25,9,14,8,14
Eclipse Ditto :: Services :: Gateway :: Endpoints,org.eclipse.ditto.services.gateway.endpoints.routes.sse,SseThingsRoute,410,176,16,0,64,38,51,7,43,7
Eclipse Ditto :: Services :: Gateway :: Endpoints,org.eclipse.ditto.services.gateway.endpoints.routes.sse,SseThingsRoute.AcceptHeaderExtractor,34,10,7,1,7,3,7,2,3,2
Eclipse Ditto :: Services :: Gateway :: Endpoints,org.eclipse.ditto.services.gateway.endpoints.routes.stats,StatsRoute,0,182,0,0,0,45,0,18,0,18
Eclipse Ditto :: Services :: Gateway :: Endpoints,org.eclipse.ditto.services.gateway.endpoints.routes.status,OverallStatusRoute,9,126,1,1,3,28,1,11,0,11
Eclipse Ditto :: Services :: Gateway :: Endpoints,org.eclipse.ditto.services.gateway.endpoints.directives.auth,UnauthorizedDirective,7,9,0,0,2,3,1,2,1,2
Eclipse Ditto :: Services :: Gateway :: Endpoints,org.eclipse.ditto.services.gateway.endpoints.directives.auth,AuthorizationContextVersioningDirective,0,73,0,2,0,22,0,5,0,4
Eclipse Ditto :: Services :: Gateway :: Endpoints,org.eclipse.ditto.services.gateway.endpoints.directives.auth,GatewayAuthenticationDirective,12,84,1,1,2,20,1,7,0,7
Eclipse Ditto :: Services :: Gateway :: Endpoints,org.eclipse.ditto.services.gateway.endpoints.routes,RootRoute,86,613,2,4,20,123,8,43,6,42
Eclipse Ditto :: Services :: Gateway :: Endpoints,org.eclipse.ditto.services.gateway.endpoints.routes,AbstractRoute,90,125,6,2,23,32,7,13,3,13
Eclipse Ditto :: Services :: Gateway :: Endpoints,org.eclipse.ditto.services.gateway.endpoints.routes.health,CachingHealthRoute,79,14,6,0,18,5,9,2,6,2
Eclipse Ditto :: Services :: Gateway :: Endpoints,org.eclipse.ditto.services.gateway.endpoints,HttpRequestActor.ServerRequestTimeoutMessage,0,5,0,0,0,1,0,1,0,1
Eclipse Ditto :: Services :: Gateway :: Endpoints,org.eclipse.ditto.services.gateway.endpoints,HttpRequestActor,649,481,36,16,155,116,59,20,36,17
Eclipse Ditto :: Services :: Gateway :: Endpoints,org.eclipse.ditto.services.gateway.endpoints,HttpRequestActor.new Creator() {...},0,23,0,0,0,2,0,2,0,2
Eclipse Ditto :: Services :: Gateway :: Endpoints,org.eclipse.ditto.services.gateway.endpoints.routes.websocket,WebsocketRoute,589,33,44,0,142,9,48,3,21,3
Eclipse Ditto :: Services :: Gateway :: Endpoints,org.eclipse.ditto.services.gateway.endpoints.routes.websocket,WebsocketRoute.new Object() {...},33,0,0,0,1,0,1,0,1,0
Eclipse Ditto :: Services :: Gateway :: Endpoints,org.eclipse.ditto.services.gateway.endpoints.routes.devops,DevOpsRoute,314,13,6,0,58,3,30,2,27,2
Eclipse Ditto :: Services :: Gateway :: Endpoints,org.eclipse.ditto.services.gateway.endpoints.directives.auth.jwt,JwtSubjectIssuersConfig,45,58,0,6,7,14,5,7,5,4
Eclipse Ditto :: Services :: Gateway :: Endpoints,org.eclipse.ditto.services.gateway.endpoints.directives.auth.jwt,JwtAuthenticationDirective,217,17,6,0,59,5,17,2,14,2
Eclipse Ditto :: Services :: Gateway :: Endpoints,org.eclipse.ditto.services.gateway.endpoints.directives.auth.jwt,DittoPublicKeyProvider.CacheRemovalListener,8,0,0,0,3,0,1,0,1,0
Eclipse Ditto :: Services :: Gateway :: Endpoints,org.eclipse.ditto.services.gateway.endpoints.directives.auth.jwt,DittoAuthorizationSubjectsProvider,85,14,6,0,14,5,9,2,6,2
Eclipse Ditto :: Services :: Gateway :: Endpoints,org.eclipse.ditto.services.gateway.endpoints.directives.auth.jwt,DittoPublicKeyProvider,229,55,4,0,51,14,13,3,11,3
Eclipse Ditto :: Services :: Gateway :: Endpoints,org.eclipse.ditto.services.gateway.endpoints.directives.auth.jwt,JwtSubjectIssuerConfig,32,79,0,12,3,15,3,10,3,4
Eclipse Ditto :: Services :: Gateway :: Endpoints,org.eclipse.ditto.services.gateway.endpoints.utils,RequestPreProcessors,6,22,0,2,2,7,1,2,1,1
Eclipse Ditto :: Services :: Gateway :: Endpoints,org.eclipse.ditto.services.gateway.endpoints.utils,TraceUtils,6,59,0,0,2,12,1,3,1,3
Eclipse Ditto :: Services :: Gateway :: Endpoints,org.eclipse.ditto.services.gateway.endpoints.utils,DirectivesLoggingUtils,44,12,2,0,13,2,7,2,6,2
Eclipse Ditto :: Services :: Gateway :: Endpoints,org.eclipse.ditto.services.gateway.endpoints.utils,DittoRejectionHandlerFactory,6,20,0,0,2,6,1,2,1,2
