GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
util,org.molgenis.util.file,ZipFileUtil,110,0,10,0,20,0,7,0,2,0
util,org.molgenis.util.stream,MapCollectors,0,24,0,0,0,3,0,3,0,3
util,org.molgenis.util.stream,MultimapCollectors,41,0,0,0,7,0,7,0,7,0
util,org.molgenis.util,UncheckedSqlException,8,0,0,0,3,0,2,0,2,0
util,org.molgenis.util,ResourceUtils,52,34,0,0,14,9,5,6,5,6
util,org.molgenis.util,ApplicationContextProvider,11,0,0,0,5,0,4,0,4,0
util,org.molgenis.util,Pair,89,0,6,0,20,0,12,0,9,0
util,org.molgenis.util,ListEscapeUtils,20,184,3,35,3,42,5,20,2,4
util,org.molgenis.util,HugeSet,99,107,15,13,22,21,15,14,1,14
util,org.molgenis.util,HugeMap,85,106,13,13,20,21,13,14,0,14
util,org.molgenis.util,AppDataRootProvider,12,0,2,0,5,0,3,0,2,0
util,org.molgenis.util,MolgenisRuntimeException,16,0,0,0,8,0,4,0,4,0
util,org.molgenis.util,UnexpectedEnumException,0,26,0,0,0,4,0,2,0,2
util,org.molgenis.util,ValueLabel,41,0,0,0,13,0,7,0,7,0
util,org.molgenis.util.mail,MailSenderImpl,0,45,0,0,0,14,0,5,0,5
util,org.molgenis.util.mail,JavaMailSenderFactory,18,102,2,2,7,26,2,4,0,4
