GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
data-security,org.molgenis.data.security.user,UserServiceImpl,75,26,0,2,12,5,4,3,4,2
data-security,org.molgenis.data.security.config,DataSecurityConfig,8,0,0,0,2,0,2,0,2,0
data-security,org.molgenis.data.security.meta,AttributeRepositorySecurityDecorator,60,320,4,30,19,68,12,33,8,20
data-security,org.molgenis.data.security.meta,EntityTypeRepositorySecurityDecorator,41,284,9,42,8,67,10,29,1,11
data-security,org.molgenis.data.security.meta,PackageRepositorySecurityDecorator,13,331,11,23,2,85,9,29,0,21
data-security,org.molgenis.data.security.meta,AttributeRepositorySecurityDecorator.FilteredConsumer,0,25,0,0,0,6,0,2,0,2
data-security,org.molgenis.data.security.meta,EntityTypeRepositorySecurityDecorator.new Object() {...},5,35,0,0,0,1,0,1,0,1
data-security,org.molgenis.data.security.owned,RowLevelSecurityRepositoryDecorator.new Object() {...},5,35,0,0,0,1,0,1,0,1
data-security,org.molgenis.data.security.owned,AbstractRowLevelSecurityRepositoryDecorator,8,352,1,23,2,82,1,47,0,36
data-security,org.molgenis.data.security.owned,AbstractRowLevelSecurityRepositoryDecorator.Action,0,54,0,0,0,2,0,1,0,1
data-security,org.molgenis.data.security.owned,RowLevelSecurityRepositoryDecorator,14,130,2,5,3,33,3,15,1,12
data-security,org.molgenis.data.security.owned,RowLevelSecurityRepositoryDecoratorFactory,0,45,0,2,0,11,0,4,0,3
data-security,org.molgenis.data.security.auth,TokenFactory,0,6,0,0,0,2,0,1,0,1
data-security,org.molgenis.data.security.auth,User,240,0,2,0,82,0,52,0,51,0
data-security,org.molgenis.data.security.auth,UserRepositoryDecorator,13,122,0,2,4,33,2,13,2,12
data-security,org.molgenis.data.security.auth,TokenMetaData,0,112,0,0,0,20,0,2,0,2
data-security,org.molgenis.data.security.auth,Group,58,0,2,0,21,0,11,0,10,0
data-security,org.molgenis.data.security.auth,GroupMetaData,72,0,0,0,14,0,2,0,2,0
data-security,org.molgenis.data.security.auth,UserRepositoryDecoratorFactory,16,0,0,0,4,0,2,0,2,0
data-security,org.molgenis.data.security.auth,Token,58,25,0,4,20,6,12,6,12,4
data-security,org.molgenis.data.security.auth,GroupFactory,6,0,0,0,2,0,1,0,1,0
data-security,org.molgenis.data.security.auth,GroupMemberFactory,6,0,0,0,2,0,1,0,1,0
data-security,org.molgenis.data.security.auth,GroupMemberMetaData,74,0,0,0,11,0,2,0,2,0
data-security,org.molgenis.data.security.auth,UserFactory,6,0,0,0,2,0,1,0,1,0
data-security,org.molgenis.data.security.auth,GroupMember,46,0,0,0,16,0,9,0,9,0
data-security,org.molgenis.data.security.auth,SecurityPackage,14,10,0,0,4,3,1,1,1,1
data-security,org.molgenis.data.security.auth,UserMetaData,0,370,0,0,0,69,0,2,0,2
data-security,org.molgenis.data.security.aggregation,AggregateAnonymizerRepositoryDecorator,0,37,1,3,0,9,1,3,0,2
data-security,org.molgenis.data.security.aggregation,AggregateAnonymizerImpl,0,52,0,6,0,9,0,6,0,3
data-security,org.molgenis.data.security.aggregation,AnonymizedAggregateResult,22,34,4,4,4,10,5,3,1,3
data-security,org.molgenis.data.security,EntityIdentity,0,15,0,0,0,4,0,2,0,2
data-security,org.molgenis.data.security,PackageIdentity,0,10,0,0,0,4,0,2,0,2
data-security,org.molgenis.data.security,PackagePermission,0,48,0,0,0,8,0,3,0,3
data-security,org.molgenis.data.security,EntityIdentityUtils,5,28,1,3,1,7,1,5,0,3
data-security,org.molgenis.data.security,SystemEntityTypeRegistryImpl,0,153,1,13,0,37,1,20,0,14
data-security,org.molgenis.data.security,EntityTypePermission,3,111,0,0,1,13,1,2,1,2
data-security,org.molgenis.data.security,EntityIdentityUtils.new Object() {...},5,35,0,0,0,1,0,1,0,1
data-security,org.molgenis.data.security,EntityPermission,3,45,0,0,1,7,1,2,1,2
data-security,org.molgenis.data.security,RepositorySecurityDecorator,0,293,0,2,0,78,0,24,0,23
data-security,org.molgenis.data.security,EntityTypeIdentity,0,10,0,0,0,4,0,2,0,2
data-security,org.molgenis.data.security.exception,NullPackageNotSuException,0,7,0,0,0,3,0,2,0,2
data-security,org.molgenis.data.security.exception,PackagePermissionDeniedException,0,46,0,0,0,6,0,3,0,3
data-security,org.molgenis.data.security.exception,NullParentPackageNotSuException,0,7,0,0,0,3,0,2,0,2
data-security,org.molgenis.data.security.exception,EntityPermissionDeniedException,0,55,0,0,0,7,0,3,0,3
data-security,org.molgenis.data.security.exception,SystemMetadataModificationException,0,7,0,0,0,3,0,2,0,2
data-security,org.molgenis.data.security.exception,PermissionDeniedException,5,4,0,0,2,2,1,1,1,1
data-security,org.molgenis.data.security.exception,EntityTypePermissionDeniedException,18,60,1,1,5,8,2,4,1,4
data-security,org.molgenis.data.security.permission,DataPermissionConfig,221,0,0,0,18,0,2,0,2,0
