GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
security-core,org.molgenis.security.core.utils,SecurityUtils,15,124,8,24,3,23,9,16,1,8
security-core,org.molgenis.security.core.token,UnknownTokenException,9,0,0,0,4,0,2,0,2,0
security-core,org.molgenis.security.core,PermissionRegistry,19,0,0,0,5,0,3,0,3,0
security-core,org.molgenis.security.core,PermissionSet,43,37,0,0,5,7,2,2,2,2
security-core,org.molgenis.security.core,Permission,82,0,0,0,5,0,3,0,3,0
security-core,org.molgenis.security.core,PermissionServiceImpl,0,40,0,0,0,9,0,4,0,4
security-core,org.molgenis.security.core,GroupValueFactory,0,114,0,0,0,25,0,6,0,6
security-core,org.molgenis.security.core,MolgenisPasswordEncoder,0,24,0,2,0,6,0,4,0,3
security-core,org.molgenis.security.core.runas,SystemSecurityToken,0,45,0,0,0,3,0,1,0,1
security-core,org.molgenis.security.core.runas,RunAsSystemAspect,19,16,0,0,6,5,4,1,4,1
security-core,org.molgenis.security.core.model,AutoValue_GroupValue,118,89,15,9,17,23,14,8,2,8
security-core,org.molgenis.security.core.model,GroupValue.Builder,0,3,0,0,0,1,0,1,0,1
security-core,org.molgenis.security.core.model,AutoValue_UserValue,61,0,6,0,17,0,8,0,5,0
security-core,org.molgenis.security.core.model,AutoValue_PackageValue,70,54,10,6,11,14,10,5,2,5
security-core,org.molgenis.security.core.model,RoleValue.Builder,0,3,0,0,0,1,0,1,0,1
security-core,org.molgenis.security.core.model,AutoValue_PackageValue.Builder,40,44,5,5,5,15,5,5,0,5
security-core,org.molgenis.security.core.model,AutoValue_RoleValue,70,54,10,6,11,14,10,5,2,5
security-core,org.molgenis.security.core.model,PackageValue.Builder,0,3,0,0,0,1,0,1,0,1
security-core,org.molgenis.security.core.model,PackageValue,0,7,0,0,0,2,0,2,0,2
security-core,org.molgenis.security.core.model,GroupValue,0,7,0,0,0,2,0,2,0,2
security-core,org.molgenis.security.core.model,AutoValue_GroupValue.Builder,69,88,12,10,10,28,11,8,0,8
security-core,org.molgenis.security.core.model,UserValue,3,0,0,0,1,0,1,0,1,0
security-core,org.molgenis.security.core.model,RoleValue,0,7,0,0,0,2,0,2,0,2
security-core,org.molgenis.security.core.model,AutoValue_RoleValue.Builder,40,44,5,5,5,15,5,5,0,5
