GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
Eclipse Ditto :: Model :: Connectivity,org.eclipse.ditto.model.connectivity,ConnectionStatus,18,77,0,0,4,13,4,5,4,5
Eclipse Ditto :: Model :: Connectivity,org.eclipse.ditto.model.connectivity,ConnectivityModelFactory,79,14,0,0,19,3,18,3,18,3
Eclipse Ditto :: Model :: Connectivity,org.eclipse.ditto.model.connectivity,Target.JsonFields,6,56,0,0,2,5,1,1,1,1
Eclipse Ditto :: Model :: Connectivity,org.eclipse.ditto.model.connectivity,SourceMetrics,13,0,0,0,2,0,2,0,2,0
Eclipse Ditto :: Model :: Connectivity,org.eclipse.ditto.model.connectivity,Source.JsonFields,6,56,0,0,2,5,1,1,1,1
Eclipse Ditto :: Model :: Connectivity,org.eclipse.ditto.model.connectivity,Connection,11,5,0,0,2,1,2,1,2,1
Eclipse Ditto :: Model :: Connectivity,org.eclipse.ditto.model.connectivity,MessageMappingFailedException,32,0,0,0,8,0,4,0,4,0
Eclipse Ditto :: Model :: Connectivity,org.eclipse.ditto.model.connectivity,MappingContext.JsonFields,6,35,0,0,2,4,1,1,1,1
Eclipse Ditto :: Model :: Connectivity,org.eclipse.ditto.model.connectivity,ConnectionConfigurationInvalidException,16,16,0,0,5,3,2,2,2,2
Eclipse Ditto :: Model :: Connectivity,org.eclipse.ditto.model.connectivity,ImmutableTargetMetrics,173,0,8,0,30,0,17,0,13,0
Eclipse Ditto :: Model :: Connectivity,org.eclipse.ditto.model.connectivity,MappingContext,8,5,0,0,1,1,1,1,1,1
Eclipse Ditto :: Model :: Connectivity,org.eclipse.ditto.model.connectivity,ConnectionUriInvalidException,32,0,0,0,8,0,4,0,4,0
Eclipse Ditto :: Model :: Connectivity,org.eclipse.ditto.model.connectivity,ImmutableConnectionBuilder,80,158,2,2,18,36,8,13,6,13
Eclipse Ditto :: Model :: Connectivity,org.eclipse.ditto.model.connectivity,ImmutableSourceMetrics,173,0,8,0,30,0,17,0,13,0
Eclipse Ditto :: Model :: Connectivity,org.eclipse.ditto.model.connectivity,Connection.UriRegex,6,0,0,0,2,0,1,0,1,0
Eclipse Ditto :: Model :: Connectivity,org.eclipse.ditto.model.connectivity,ConnectionUriInvalidException.Builder,31,0,0,0,7,0,3,0,3,0
Eclipse Ditto :: Model :: Connectivity,org.eclipse.ditto.model.connectivity,ImmutableSource,33,155,0,10,4,28,4,14,4,9
Eclipse Ditto :: Model :: Connectivity,org.eclipse.ditto.model.connectivity,AddressMetric.JsonFields,96,0,0,0,11,0,2,0,2,0
Eclipse Ditto :: Model :: Connectivity,org.eclipse.ditto.model.connectivity,MessageMapperConfigurationInvalidException.Builder,31,0,0,0,7,0,3,0,3,0
Eclipse Ditto :: Model :: Connectivity,org.eclipse.ditto.model.connectivity,SourceMetrics.JsonFields,62,0,0,0,7,0,2,0,2,0
Eclipse Ditto :: Model :: Connectivity,org.eclipse.ditto.model.connectivity,Source,8,5,0,0,1,1,1,1,1,1
Eclipse Ditto :: Model :: Connectivity,org.eclipse.ditto.model.connectivity,ImmutableAddressMetric,224,0,16,0,37,0,19,0,11,0
Eclipse Ditto :: Model :: Connectivity,org.eclipse.ditto.model.connectivity,ConnectionMetrics.JsonFields,109,0,0,0,14,0,2,0,2,0
Eclipse Ditto :: Model :: Connectivity,org.eclipse.ditto.model.connectivity,MessageMapperConfigurationInvalidException,32,0,0,0,8,0,4,0,4,0
Eclipse Ditto :: Model :: Connectivity,org.eclipse.ditto.model.connectivity,TargetMetrics,13,0,0,0,2,0,2,0,2,0
Eclipse Ditto :: Model :: Connectivity,org.eclipse.ditto.model.connectivity,ImmutableMappingContext,49,119,5,5,6,25,9,8,4,8
Eclipse Ditto :: Model :: Connectivity,org.eclipse.ditto.model.connectivity,MessageMappingFailedException.Builder,50,0,8,0,10,0,7,0,3,0
Eclipse Ditto :: Model :: Connectivity,org.eclipse.ditto.model.connectivity,ConnectionConfigurationInvalidException.Builder,0,24,0,0,0,7,0,3,0,3
Eclipse Ditto :: Model :: Connectivity,org.eclipse.ditto.model.connectivity,AddressMetric,13,0,0,0,2,0,2,0,2,0
