GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
Eclipse Ditto :: Model :: Things,org.eclipse.ditto.model.things,FeatureDefinition,16,19,1,1,3,3,3,1,2,1
Eclipse Ditto :: Model :: Things,org.eclipse.ditto.model.things,AttributesBuilder,33,37,0,0,4,5,9,9,9,9
Eclipse Ditto :: Model :: Things,org.eclipse.ditto.model.things,AclEntryInvalidException,20,15,0,0,6,3,3,2,3,2
Eclipse Ditto :: Model :: Things,org.eclipse.ditto.model.things,PolicyIdMissingException,11,75,1,1,2,16,2,5,1,5
Eclipse Ditto :: Model :: Things,org.eclipse.ditto.model.things,Thing,122,32,4,0,18,6,19,5,17,5
Eclipse Ditto :: Model :: Things,org.eclipse.ditto.model.things,NullFeatureDefinition,75,0,6,0,18,0,13,0,10,0
Eclipse Ditto :: Model :: Things,org.eclipse.ditto.model.things,ThingAclValidator,25,0,0,0,7,0,4,0,4,0
Eclipse Ditto :: Model :: Things,org.eclipse.ditto.model.things,ImmutableThing,77,733,14,82,5,126,14,70,1,35
Eclipse Ditto :: Model :: Things,org.eclipse.ditto.model.things,FeatureDefinitionEmptyException.Builder,21,0,0,0,5,0,2,0,2,0
Eclipse Ditto :: Model :: Things,org.eclipse.ditto.model.things,ImmutableFeatureDefinitionIdentifier.CapturingGroup,6,0,0,0,2,0,1,0,1,0
Eclipse Ditto :: Model :: Things,org.eclipse.ditto.model.things,NullFeatures,70,40,0,6,28,8,14,9,14,6
Eclipse Ditto :: Model :: Things,org.eclipse.ditto.model.things,AclNotAllowedException,39,0,0,0,9,0,5,0,5,0
Eclipse Ditto :: Model :: Things,org.eclipse.ditto.model.things,ThingIdValidator,0,11,0,0,0,4,0,3,0,3
Eclipse Ditto :: Model :: Things,org.eclipse.ditto.model.things,ImmutableThingRevision,4,100,4,12,0,21,4,16,0,12
Eclipse Ditto :: Model :: Things,org.eclipse.ditto.model.things,ImmutableThingFromCopyBuilder,319,538,61,15,89,134,64,52,31,47
Eclipse Ditto :: Model :: Things,org.eclipse.ditto.model.things,ImmutableAccessControlList,43,645,3,25,12,147,4,47,1,36
