GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
data-annotators,org.molgenis.data.annotation.core.entity.impl.snpeff,SnpEffAnnotator,26,0,0,0,5,0,3,0,3,0
data-annotators,org.molgenis.data.annotation.core.entity.impl.snpeff,SnpEffRunner,101,544,10,18,16,103,9,16,1,10
data-annotators,org.molgenis.data.annotation.core.entity.impl.snpeff,SnpEffRepositoryAnnotator,72,46,3,1,15,13,11,3,9,3
data-annotators,org.molgenis.data.annotation.core.entity.impl.snpeff,SnpEffRunner.new Iterator() {...},13,96,2,10,1,15,2,7,0,3
data-annotators,org.molgenis.data.annotation.core.entity.impl.snpeff,Impact,0,44,0,0,0,2,0,1,0,1
data-annotators,org.molgenis.data.annotation.core.datastructures,AutoValue_Location,32,58,3,7,9,13,4,7,1,5
data-annotators,org.molgenis.data.annotation.core.datastructures,Locus,104,15,22,0,17,6,14,3,3,3
data-annotators,org.molgenis.data.annotation.core.datastructures,Location,0,14,0,0,0,2,0,2,0,2
data-annotators,org.molgenis.data.annotation.core.entity.impl.framework,RepositoryAnnotatorImpl,22,25,0,0,5,8,5,5,5,5
data-annotators,org.molgenis.data.annotation.core.entity.impl.framework,AbstractAnnotator,5,83,3,7,0,17,2,7,0,4
data-annotators,org.molgenis.data.annotation.core.entity.impl.framework,QueryAnnotatorImpl,26,74,4,2,3,18,6,5,3,5
data-annotators,org.molgenis.data.annotation.web.bootstrap,AnnotatorBootstrapper,15,0,0,0,5,0,2,0,2,0
data-annotators,org.molgenis.data.annotation.web.meta,AnnotationJobExecutionMetaData,56,0,0,0,13,0,2,0,2,0
data-annotators,org.molgenis.data.annotation.web.meta,AnnotationJobExecutionFactory,6,0,0,0,2,0,1,0,1,0
data-annotators,org.molgenis.data.annotation.web.meta,AnnotationJobExecution,39,0,0,0,16,0,8,0,8,0
data-annotators,org.molgenis.data.annotation.core.resources.impl.emx,EmxResourceImpl,0,8,0,0,0,3,0,2,0,2
data-annotators,org.molgenis.data.annotation.core.resources.impl.emx,InMemoryRepositoryFactory,36,77,1,1,4,20,1,2,0,2
data-annotators,org.molgenis.data.annotation.core.entity.impl,CGDAnnotator.GeneralizedInheritance,0,54,0,0,0,2,0,1,0,1
data-annotators,org.molgenis.data.annotation.core.entity.impl,ClinvarAnnotator,0,108,0,0,0,25,0,5,0,5
data-annotators,org.molgenis.data.annotation.core.entity.impl,CGDAnnotator,0,216,0,0,0,41,0,7,0,7
data-annotators,org.molgenis.data.annotation.core.entity.impl,GoNLAnnotator,106,391,5,21,19,80,8,25,3,17
data-annotators,org.molgenis.data.annotation.core.entity.impl,CGDAnnotator.CGDAttributeName,0,212,0,4,0,20,0,7,0,5
data-annotators,org.molgenis.data.annotation.core.entity.impl,ExacAnnotator.new ResourceImpl() {...},0,22,0,0,0,3,0,2,0,2
data-annotators,org.molgenis.data.annotation.core.entity.impl,ExacAnnotator.new AbstractAnnotator() {...},6,39,1,5,1,5,2,4,1,2
data-annotators,org.molgenis.data.annotation.core.entity.impl,FitConAnnotator,89,0,0,0,18,0,5,0,5,0
data-annotators,org.molgenis.data.annotation.core.entity.impl,CGDAnnotator.CGDEntityAnnotator,39,61,10,6,6,16,8,4,1,3
data-annotators,org.molgenis.data.annotation.core.entity.impl,ClinvarAnnotator.new ResourceImpl() {...},0,22,0,0,0,3,0,2,0,2
data-annotators,org.molgenis.data.annotation.core.entity.impl,ClinvarAnnotator.new AbstractAnnotator() {...},7,33,1,3,2,6,2,3,1,2
data-annotators,org.molgenis.data.annotation.core.entity.impl,GoNLAnnotator.new QueryAnnotatorImpl() {...},9,26,1,1,2,5,2,2,1,2
data-annotators,org.molgenis.data.annotation.core.entity.impl,GoNLAnnotator.new MultiFileResource() {...},0,22,0,0,0,3,0,2,0,2
data-annotators,org.molgenis.data.annotation.core.entity.impl,CGDAnnotator.new ResourceImpl() {...},0,27,0,0,0,3,0,3,0,3
data-annotators,org.molgenis.data.annotation.core.entity.impl,ExacAnnotator,0,165,0,0,0,33,0,8,0,8
data-annotators,org.molgenis.data.annotation.core.entity.impl,FitConAnnotator.new ResourceImpl() {...},1306,0,0,0,121,0,2,0,2,0
data-annotators,org.molgenis.data.annotation.core.entity.impl,FitConAnnotator.new AbstractAnnotator() {...},17,0,0,0,2,0,2,0,2,0
data-annotators,org.molgenis.data.annotation.core.entity.impl,CaddAnnotator,0,112,0,0,0,25,0,7,0,7
data-annotators,org.molgenis.data.annotation.core.entity.impl,CaddAnnotator.new ResourceImpl() {...},0,102,0,0,0,15,0,2,0,2
data-annotators,org.molgenis.data.annotation.core.entity.impl,CaddAnnotator.new AbstractAnnotator() {...},4,13,0,0,1,1,1,1,1,1
data-annotators,org.molgenis.data.annotation.core.entity.impl,ThousandGenomesAnnotator.new MultiFileResource() {...},0,22,0,0,0,3,0,2,0,2
data-annotators,org.molgenis.data.annotation.core.entity.impl,ThousandGenomesAnnotator.new AbstractAnnotator() {...},6,25,1,1,1,4,2,2,1,2
data-annotators,org.molgenis.data.annotation.core.entity.impl,DannAnnotator,0,91,0,0,0,18,0,5,0,5
data-annotators,org.molgenis.data.annotation.core.entity.impl,DannAnnotator.new AbstractAnnotator() {...},4,13,0,0,1,1,1,1,1,1
data-annotators,org.molgenis.data.annotation.core.entity.impl,DannAnnotator.new ResourceImpl() {...},0,89,0,0,0,14,0,2,0,2
data-annotators,org.molgenis.data.annotation.core.entity.impl,ThousandGenomesAnnotator,16,92,0,0,4,18,1,5,1,5
data-annotators,org.molgenis.data.annotation.core.effects,EffectsMetaData,0,293,0,0,0,105,0,18,0,18
data-annotators,org.molgenis.data.annotation.core.resources.impl.tabix,TabixRepository.TabixRepositoryIterator,15,38,3,3,6,8,3,3,0,3
data-annotators,org.molgenis.data.annotation.core.resources.impl.tabix,TabixVcfRepositoryFactory,0,36,0,0,0,7,0,2,0,2
data-annotators,org.molgenis.data.annotation.core.resources.impl.tabix,TabixRepositoryFactory,0,13,0,0,0,4,0,2,0,2
data-annotators,org.molgenis.data.annotation.core.resources.impl.tabix,TabixReader.TPair64,40,26,10,0,1,8,6,2,1,2
data-annotators,org.molgenis.data.annotation.core.resources.impl.tabix,TabixReader.Iterator,39,176,14,20,0,33,11,9,0,3
data-annotators,org.molgenis.data.annotation.core.resources.impl.tabix,TabixReader,232,869,50,88,23,144,39,45,0,15
data-annotators,org.molgenis.data.annotation.core.resources.impl.tabix,TabixVcfRepository,56,171,5,11,14,35,7,13,2,10
data-annotators,org.molgenis.data.annotation.core.resources.impl.tabix,TabixRepository,55,214,4,10,14,48,6,14,2,11
data-annotators,org.molgenis.data.annotation.core.resources.impl.tabix,TabixReader.TIndex,0,6,0,0,0,1,0,1,0,1
data-annotators,org.molgenis.data.annotation.core.resources.impl.tabix,TabixReader.TIntv,0,6,0,0,0,1,0,1,0,1
data-annotators,org.molgenis.data.annotation.core.entity.impl.omim,OmimRepository,60,451,4,16,8,70,5,17,1,11
data-annotators,org.molgenis.data.annotation.core.entity.impl.omim,OmimAnnotator.new ResourceImpl() {...},0,22,0,0,0,2,0,3,0,3
data-annotators,org.molgenis.data.annotation.core.entity.impl.omim,OmimAnnotator.new AbstractAnnotator() {...},4,13,0,0,1,1,1,1,1,1
data-annotators,org.molgenis.data.annotation.core.entity.impl.omim,OmimResultFilter,7,102,1,1,2,17,2,3,1,3
data-annotators,org.molgenis.data.annotation.core.entity.impl.omim,OmimAnnotator,0,161,0,0,0,39,0,10,0,10
data-annotators,org.molgenis.data.annotation.core.query,GeneNameQueryCreator,7,11,0,0,1,3,1,2,1,2
data-annotators,org.molgenis.data.annotation.core.query,AttributeEqualsQueryCreator,9,18,0,0,1,5,1,2,1,2
data-annotators,org.molgenis.data.annotation.core.query,LocusQueryCreator,0,51,0,0,0,9,0,4,0,4
data-annotators,org.molgenis.data.annotation.core.resources.impl,GeneCsvRepository,47,99,5,9,3,19,7,7,2,5
data-annotators,org.molgenis.data.annotation.core.resources.impl,MultiResourceConfigImpl,9,166,3,9,2,26,4,9,1,6
data-annotators,org.molgenis.data.annotation.core.resources.impl,SingleResourceConfig,2,31,2,2,1,7,2,3,0,3
data-annotators,org.molgenis.data.annotation.core.resources.impl,MultiFileResource.new ResourceImpl() {...},0,12,0,0,0,2,0,2,0,2
data-annotators,org.molgenis.data.annotation.core.resources.impl,ResourceImpl,36,104,9,17,6,25,9,14,0,10
data-annotators,org.molgenis.data.annotation.core.resources.impl,MultiFileResource,5,146,2,6,2,31,2,12,0,10
data-annotators,org.molgenis.data.annotation.core.resources.impl,ResourcesImpl,6,97,0,12,2,21,1,13,1,7
data-annotators,org.molgenis.data.annotation.core.resources.impl,MultiResourceConfigImpl.new ResourceConfig() {...},6,81,3,3,0,9,2,3,0,2
data-annotators,org.molgenis.data.annotation.core.exception,UnresolvedAnnotatorDependencyException,12,4,0,0,6,2,3,1,3,1
data-annotators,org.molgenis.data.annotation.core.exception,AnnotationException,45,0,0,0,12,0,6,0,6,0
data-annotators,org.molgenis.data.annotation.core.exception,UiAnnotationException,106,0,4,0,15,0,5,0,3,0
data-annotators,org.molgenis.data.annotation.web.settings,GoNLAnnotatorSettings.Meta,49,0,0,0,11,0,2,0,2,0
data-annotators,org.molgenis.data.annotation.web.settings,HPOAnnotatorSettings.Meta,19,0,0,0,6,0,2,0,2,0
data-annotators,org.molgenis.data.annotation.web.settings,SnpEffAnnotatorSettings.Meta,30,0,0,0,7,0,2,0,2,0
data-annotators,org.molgenis.data.annotation.web.settings,CaddAnnotatorSettings.Meta,30,0,0,0,7,0,2,0,2,0
data-annotators,org.molgenis.data.annotation.web.settings,CaddAnnotatorSettings,4,0,0,0,2,0,1,0,1,0
data-annotators,org.molgenis.data.annotation.web.settings,OmimAnnotatorSettings.Meta,30,0,0,0,7,0,2,0,2,0
data-annotators,org.molgenis.data.annotation.web.settings,ExacAnnotatorSettings,4,0,0,0,2,0,1,0,1,0
data-annotators,org.molgenis.data.annotation.web.settings,HPOAnnotatorSettings,4,0,0,0,2,0,1,0,1,0
data-annotators,org.molgenis.data.annotation.web.settings,ClinvarAnnotatorSettings.Meta,30,0,0,0,7,0,2,0,2,0
data-annotators,org.molgenis.data.annotation.web.settings,GavinAnnotatorSettings.Meta,30,0,0,0,9,0,2,0,2,0
data-annotators,org.molgenis.data.annotation.web.settings,FitConAnnotatorSettings.Meta,19,0,0,0,6,0,2,0,2,0
data-annotators,org.molgenis.data.annotation.web.settings,ThousendGenomesAnnotatorSettings.Meta,47,0,0,0,11,0,2,0,2,0
data-annotators,org.molgenis.data.annotation.web.settings,CGDAnnotatorSettings.Meta,30,0,0,0,7,0,2,0,2,0
data-annotators,org.molgenis.data.annotation.web.settings,DannAnnotatorSettings.Meta,30,0,0,0,7,0,2,0,2,0
data-annotators,org.molgenis.data.annotation.web.settings,GavinAnnotatorSettings,4,0,0,0,2,0,1,0,1,0
data-annotators,org.molgenis.data.annotation.web.settings,ThousendGenomesAnnotatorSettings,4,0,0,0,2,0,1,0,1,0
data-annotators,org.molgenis.data.annotation.web.settings,DannAnnotatorSettings,4,0,0,0,2,0,1,0,1,0
data-annotators,org.molgenis.data.annotation.web.settings,ExacAnnotatorSettings.Meta,19,0,0,0,6,0,2,0,2,0
data-annotators,org.molgenis.data.annotation.web.settings,ClinvarAnnotatorSettings,4,0,0,0,2,0,1,0,1,0
data-annotators,org.molgenis.data.annotation.web.settings,SnpEffAnnotatorSettings,4,0,0,0,2,0,1,0,1,0
data-annotators,org.molgenis.data.annotation.web.settings,OmimAnnotatorSettings,4,0,0,0,2,0,1,0,1,0
data-annotators,org.molgenis.data.annotation.web.settings,CGDAnnotatorSettings,4,0,0,0,2,0,1,0,1,0
data-annotators,org.molgenis.data.annotation.web.settings,SingleFileLocationCmdLineAnnotatorSettingsConfigurer,7,9,0,0,2,4,1,1,1,1
data-annotators,org.molgenis.data.annotation.web.settings,FitConAnnotatorSettings,4,0,0,0,2,0,1,0,1,0
data-annotators,org.molgenis.data.annotation.web.settings,GoNLAnnotatorSettings,4,0,0,0,2,0,1,0,1,0
data-annotators,org.molgenis.data.annotation.core.entity,AutoValue_AnnotatorInfo,170,31,19,5,32,13,19,2,7,2
data-annotators,org.molgenis.data.annotation.core.entity,AnnotatorInfo.Status,0,44,0,0,0,2,0,1,0,1
data-annotators,org.molgenis.data.annotation.core.entity,AnnotatorInfo.Type,0,84,0,0,0,2,0,1,0,1
data-annotators,org.molgenis.data.annotation.core.entity,AnnotatorInfo,0,12,0,0,0,2,0,2,0,2
data-annotators,org.molgenis.data.annotation.core.entity.impl.gavin,Judgment.Classification,0,34,0,0,0,2,0,1,0,1
data-annotators,org.molgenis.data.annotation.core.entity.impl.gavin,GavinAnnotator,6,115,0,0,1,31,1,5,1,5
data-annotators,org.molgenis.data.annotation.core.entity.impl.gavin,GavinAnnotator.new QueryAnnotatorImpl() {...},151,135,5,7,29,31,7,3,2,2
data-annotators,org.molgenis.data.annotation.core.entity.impl.gavin,GavinAnnotator.new EmxResourceImpl() {...},0,35,0,0,0,4,0,2,0,2
data-annotators,org.molgenis.data.annotation.core.entity.impl.gavin,AutoValue_Judgment,100,72,14,10,16,20,14,6,2,6
data-annotators,org.molgenis.data.annotation.core.entity.impl.gavin,Judgment.Method,0,24,0,0,0,2,0,1,0,1
data-annotators,org.molgenis.data.annotation.core.entity.impl.gavin,AutoValue_GavinThresholds,219,41,47,1,27,15,27,7,3,7
data-annotators,org.molgenis.data.annotation.core.entity.impl.gavin,Judgment,0,11,0,0,0,2,0,2,0,2
data-annotators,org.molgenis.data.annotation.core.entity.impl.gavin,GavinAlgorithm.new Object() {...},5,35,0,0,0,1,0,1,0,1
data-annotators,org.molgenis.data.annotation.core.entity.impl.gavin,GavinThresholds,2,220,7,35,0,38,7,23,0,9
data-annotators,org.molgenis.data.annotation.core.entity.impl.gavin,GavinAlgorithm,33,338,15,34,2,41,11,17,0,3
data-annotators,org.molgenis.data.annotation.core.entity.impl.gavin,Category,0,124,0,0,0,2,0,1,0,1
data-annotators,org.molgenis.data.annotation.core.utils,CmdLineAnnotatorUtils,318,0,28,0,70,0,23,0,9,0
data-annotators,org.molgenis.data.annotation.core.utils,JarRunnerImpl,49,0,0,0,13,0,2,0,2,0
data-annotators,org.molgenis.data.annotation.core.utils,EffectStructureConverter.new Iterator() {...},1,178,5,17,0,38,5,12,0,6
data-annotators,org.molgenis.data.annotation.core.utils,EffectStructureConverter,42,331,7,15,6,68,6,16,0,11
data-annotators,org.molgenis.data.annotation.core.utils,AnnotatorUtils,111,79,9,11,24,15,13,5,7,1
data-annotators,org.molgenis.data.annotation.core.utils,AnnotatorDependencyOrderResolver,14,271,7,33,2,52,7,25,0,12
data-annotators,org.molgenis.data.annotation.core.utils,JsonReader,75,0,4,0,16,0,6,0,4,0
data-annotators,org.molgenis.data.annotation.core.entity.impl.hpo,HpoResultFilter,9,102,2,6,2,22,3,4,1,2
data-annotators,org.molgenis.data.annotation.core.entity.impl.hpo,HPOAnnotator,56,44,0,0,9,6,2,5,2,5
data-annotators,org.molgenis.data.annotation.core.entity.impl.hpo,HPOAnnotator.new ResourceImpl() {...},14,8,0,0,1,1,2,1,2,1
data-annotators,org.molgenis.data.annotation.core.entity.impl.hpo,HPOAnnotator.new AbstractAnnotator() {...},17,0,0,0,2,0,2,0,2,0
data-annotators,org.molgenis.data.annotation.core.entity.impl.hpo,HPORepository,55,174,9,3,9,33,7,9,2,8
data-annotators,org.molgenis.data.annotation.core,AbstractRepositoryEntityAnnotator,0,18,0,0,0,4,0,3,0,3
data-annotators,org.molgenis.data.annotation.core,RepositoryAnnotator,21,0,4,0,4,0,4,0,2,0
data-annotators,org.molgenis.data.annotation.core,EffectBasedAnnotator,0,8,0,0,0,4,0,2,0,2
data-annotators,org.molgenis.data.annotation.core,AbstractRepositoryEntityAnnotator.new Iterator() {...},24,86,4,6,5,16,5,4,1,3
data-annotators,org.molgenis.data.annotation.core,AbstractRepositoryAnnotator,84,50,12,8,17,12,12,4,4,2
data-annotators,org.molgenis.data.annotation.web,CrudRepositoryAnnotator.new Object() {...},19,0,0,0,1,0,1,0,1,0
data-annotators,org.molgenis.data.annotation.web,CrudRepositoryAnnotator,206,0,15,0,52,0,14,0,6,0
data-annotators,org.molgenis.data.annotation.web,AnnotationServiceImpl,14,79,1,9,1,19,1,8,0,4
data-annotators,org.molgenis.data.annotation.core.filter,FirstResultFilter,7,10,1,1,2,3,2,2,1,2
data-annotators,org.molgenis.data.annotation.core.filter,ClinvarMultiAllelicResultFilter,56,214,7,21,10,41,7,10,1,2
data-annotators,org.molgenis.data.annotation.core.filter,MultiAllelicResultFilter,108,429,17,39,14,83,10,24,0,6
