GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
data-excel,org.molgenis.data.excel,ExcelRepositoryCollection.new Iterator() {...},24,0,0,0,4,0,3,0,3,0
data-excel,org.molgenis.data.excel,ExcelEntity,60,103,8,10,12,27,7,9,1,6
data-excel,org.molgenis.data.excel,ExcelRepository,44,216,7,21,6,48,9,14,2,7
data-excel,org.molgenis.data.excel,ExcelDataConfig,9,0,0,0,4,0,2,0,2,0
data-excel,org.molgenis.data.excel,ExcelFileExtensions,0,43,0,0,0,7,0,4,0,4
data-excel,org.molgenis.data.excel,ExcelRepository.new Iterator() {...},4,89,0,14,1,20,1,11,1,4
data-excel,org.molgenis.data.excel,ExcelUtils,62,192,9,22,19,46,10,17,1,7
data-excel,org.molgenis.data.excel,ExcelRepositoryCollection,135,70,11,3,29,19,18,8,12,7
data-excel,org.molgenis.data.excel,ExcelWriter.FileFormat,0,24,0,0,0,2,0,1,0,1
data-excel,org.molgenis.data.excel,ExcelSheetWriter.new Object() {...},4,33,0,0,0,2,0,1,0,1
data-excel,org.molgenis.data.excel,ExcelSheetWriter,122,154,25,17,27,39,22,8,3,5
data-excel,org.molgenis.data.excel,ExcelUtils.new Object() {...},5,35,0,0,0,1,0,1,0,1
data-excel,org.molgenis.data.excel,ExcelWriter,25,95,1,5,6,21,3,9,2,7
