GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
Eclipse Ditto :: Signals :: Commands :: Thing Search,org.eclipse.ditto.signals.commands.thingsearch,SearchErrorResponse,167,0,12,0,34,0,22,0,16,0
Eclipse Ditto :: Signals :: Commands :: Thing Search,org.eclipse.ditto.signals.commands.thingsearch,ThingSearchCommandResponseRegistry,23,0,0,0,6,0,2,0,2,0
Eclipse Ditto :: Signals :: Commands :: Thing Search,org.eclipse.ditto.signals.commands.thingsearch,ThingSearchCommandResponse,6,0,0,0,3,0,3,0,3,0
Eclipse Ditto :: Signals :: Commands :: Thing Search,org.eclipse.ditto.signals.commands.thingsearch,SearchCommandRegistry,38,0,0,0,10,0,4,0,4,0
Eclipse Ditto :: Signals :: Commands :: Thing Search,org.eclipse.ditto.signals.commands.thingsearch,ThingSearchCommandRegistry,25,0,0,0,7,0,3,0,3,0
Eclipse Ditto :: Signals :: Commands :: Thing Search,org.eclipse.ditto.signals.commands.thingsearch,ThingSearchCommand,8,0,0,0,4,0,4,0,4,0
Eclipse Ditto :: Signals :: Commands :: Thing Search,org.eclipse.ditto.signals.commands.thingsearch,SearchCommandResponseRegistry,28,0,0,0,7,0,2,0,2,0
Eclipse Ditto :: Signals :: Commands :: Thing Search,org.eclipse.ditto.signals.commands.thingsearch.query,QueryThingsResponse,169,0,14,0,31,0,21,0,14,0
Eclipse Ditto :: Signals :: Commands :: Thing Search,org.eclipse.ditto.signals.commands.thingsearch.query,CountThings,37,215,0,14,3,40,3,21,3,14
Eclipse Ditto :: Signals :: Commands :: Thing Search,org.eclipse.ditto.signals.commands.thingsearch.query,QueryThings,118,366,0,18,10,65,10,30,10,21
Eclipse Ditto :: Signals :: Commands :: Thing Search,org.eclipse.ditto.signals.commands.thingsearch.query,ThingSearchQueryCommand,2,0,0,0,1,0,1,0,1,0
Eclipse Ditto :: Signals :: Commands :: Thing Search,org.eclipse.ditto.signals.commands.thingsearch.query,CountThingsResponse,160,0,14,0,28,0,21,0,14,0
Eclipse Ditto :: Signals :: Commands :: Thing Search,org.eclipse.ditto.signals.commands.thingsearch.exceptions,InvalidFilterException.Builder,0,17,0,0,0,4,0,2,0,2
Eclipse Ditto :: Signals :: Commands :: Thing Search,org.eclipse.ditto.signals.commands.thingsearch.exceptions,InvalidFilterException,0,39,0,0,0,10,0,6,0,6
Eclipse Ditto :: Signals :: Commands :: Thing Search,org.eclipse.ditto.signals.commands.thingsearch.exceptions,ThingSearchErrorRegistry,0,46,0,0,0,10,0,4,0,4
Eclipse Ditto :: Signals :: Commands :: Thing Search,org.eclipse.ditto.signals.commands.thingsearch.exceptions,InvalidOptionException.Builder,0,17,0,0,0,4,0,2,0,2
Eclipse Ditto :: Signals :: Commands :: Thing Search,org.eclipse.ditto.signals.commands.thingsearch.exceptions,InvalidNamespacesException.Builder,17,0,0,0,4,0,2,0,2,0
Eclipse Ditto :: Signals :: Commands :: Thing Search,org.eclipse.ditto.signals.commands.thingsearch.exceptions,InvalidNamespacesException,39,0,0,0,10,0,6,0,6,0
Eclipse Ditto :: Signals :: Commands :: Thing Search,org.eclipse.ditto.signals.commands.thingsearch.exceptions,InvalidOptionException,0,39,0,0,0,10,0,6,0,6
