GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
data-migrate,org.molgenis.data.migrate.framework,MolgenisUpgrade,15,0,0,0,6,0,3,0,3,0
data-migrate,org.molgenis.data.migrate.bootstrap,MolgenisUpgradeBootstrapper,13,0,0,0,5,0,2,0,2,0
data-migrate,org.molgenis.data.migrate.version,MigrationUtils,66,0,6,0,16,0,8,0,5,0
data-migrate,org.molgenis.data.migrate.version,MolgenisUpgradeServiceImpl,120,0,6,0,26,0,8,0,5,0
data-migrate,org.molgenis.data.migrate.version,MolgenisVersionService,90,66,3,1,26,18,7,4,5,4
